Radionuclide	Np-235
Route of Intake	Ingestion
Material	All forms, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
18	3.2E-4	2.6E-7	8.8E-9	1.0E-6	2.2E-4	4.9E-5
19	3.2E-4	2.5E-7	8.5E-9	1.0E-6	2.2E-4	4.9E-5
20	3.2E-4	2.4E-7	8.4E-9	9.9E-7	2.2E-4	4.9E-5
21	3.2E-4	2.3E-7	8.3E-9	9.9E-7	2.2E-4	4.9E-5
22	3.2E-4	2.2E-7	8.2E-9	9.8E-7	2.2E-4	4.8E-5
23	3.2E-4	2.1E-7	8.1E-9	9.7E-7	2.2E-4	4.8E-5
24	3.2E-4	2.1E-7	8.1E-9	9.7E-7	2.2E-4	4.8E-5
25	3.2E-4	2.0E-7	8.0E-9	9.6E-7	2.2E-4	4.8E-5
26	3.1E-4	1.9E-7	8.0E-9	9.5E-7	2.2E-4	4.8E-5
27	3.1E-4	1.9E-7	7.9E-9	9.5E-7	2.2E-4	4.8E-5
28	3.1E-4	1.8E-7	7.9E-9	9.4E-7	2.2E-4	4.8E-5
29	3.1E-4	1.8E-7	7.9E-9	9.3E-7	2.2E-4	4.8E-5
30	3.1E-4	1.7E-7	7.8E-9	9.3E-7	2.2E-4	4.8E-5
31	3.1E-4	1.7E-7	7.8E-9	9.2E-7	2.2E-4	4.8E-5
32	3.1E-4	1.6E-7	7.8E-9	9.2E-7	2.2E-4	4.8E-5
33	3.1E-4	1.6E-7	7.8E-9	9.1E-7	2.2E-4	4.8E-5
34	3.1E-4	1.5E-7	7.7E-9	9.1E-7	2.2E-4	4.8E-5
35	3.1E-4	1.5E-7	7.7E-9	9.0E-7	2.2E-4	4.8E-5
36	3.1E-4	1.5E-7	7.7E-9	8.9E-7	2.1E-4	4.7E-5
37	3.1E-4	1.4E-7	7.6E-9	8.9E-7	2.1E-4	4.7E-5
38	3.1E-4	1.4E-7	7.6E-9	8.8E-7	2.1E-4	4.7E-5
39	3.1E-4	1.3E-7	7.6E-9	8.8E-7	2.1E-4	4.7E-5
40	3.0E-4	1.3E-7	7.6E-9	8.7E-7	2.1E-4	4.7E-5
41	3.0E-4	1.3E-7	7.5E-9	8.7E-7	2.1E-4	4.7E-5
42	3.0E-4	1.3E-7	7.5E-9	8.6E-7	2.1E-4	4.7E-5
43	3.0E-4	1.2E-7	7.5E-9	8.5E-7	2.1E-4	4.7E-5
44	3.0E-4	1.2E-7	7.5E-9	8.5E-7	2.1E-4	4.7E-5
45	3.0E-4	1.2E-7	7.4E-9	8.4E-7	2.1E-4	4.7E-5
46	3.0E-4	1.2E-7	7.4E-9	8.4E-7	2.1E-4	4.7E-5
47	3.0E-4	1.1E-7	7.4E-9	8.3E-7	2.1E-4	4.7E-5
48	3.0E-4	1.1E-7	7.3E-9	8.3E-7	2.1E-4	4.7E-5
49	3.0E-4	1.1E-7	7.3E-9	8.2E-7	2.1E-4	4.7E-5
50	3.0E-4	1.1E-7	7.3E-9	8.2E-7	2.1E-4	4.7E-5
51	3.0E-4	1.0E-7	7.3E-9	8.1E-7	2.1E-4	4.6E-5
52	3.0E-4	1.0E-7	7.2E-9	8.1E-7	2.1E-4	4.6E-5
53	3.0E-4	1.0E-7	7.2E-9	8.0E-7	2.1E-4	4.6E-5
54	3.0E-4	9.9E-8	7.2E-9	8.0E-7	2.1E-4	4.6E-5
55	2.9E-4	9.8E-8	7.2E-9	7.9E-7	2.1E-4	4.6E-5
56	2.9E-4	9.6E-8	7.1E-9	7.9E-7	2.1E-4	4.6E-5
57	2.9E-4	9.5E-8	7.1E-9	7.8E-7	2.1E-4	4.6E-5
58	2.9E-4	9.3E-8	7.1E-9	7.8E-7	2.1E-4	4.6E-5
59	2.9E-4	9.2E-8	7.1E-9	7.7E-7	2.1E-4	4.6E-5
60	2.9E-4	9.0E-8	7.0E-9	7.7E-7	2.1E-4	4.6E-5
61	2.9E-4	8.9E-8	7.0E-9	7.6E-7	2.1E-4	4.6E-5
62	2.9E-4	8.8E-8	7.0E-9	7.6E-7	2.1E-4	4.6E-5
63	2.9E-4	8.7E-8	7.0E-9	7.5E-7	2.1E-4	4.6E-5
64	2.9E-4	8.6E-8	6.9E-9	7.5E-7	2.1E-4	4.5E-5
65	2.9E-4	8.5E-8	6.9E-9	7.5E-7	2.1E-4	4.5E-5
66	2.9E-4	8.3E-8	6.9E-9	7.4E-7	2.1E-4	4.5E-5
67	2.9E-4	8.2E-8	6.9E-9	7.4E-7	2.1E-4	4.5E-5
68	2.9E-4	8.1E-8	6.8E-9	7.3E-7	2.1E-4	4.5E-5
69	2.9E-4	8.0E-8	6.8E-9	7.3E-7	2.1E-4	4.5E-5
70	2.9E-4	8.0E-8	6.8E-9	7.2E-7	2.0E-4	4.5E-5
71	2.9E-4	7.9E-8	6.8E-9	7.2E-7	2.0E-4	4.5E-5
72	2.8E-4	7.8E-8	6.7E-9	7.1E-7	2.0E-4	4.5E-5
73	2.8E-4	7.7E-8	6.7E-9	7.1E-7	2.0E-4	4.5E-5
74	2.8E-4	7.6E-8	6.7E-9	7.1E-7	2.0E-4	4.5E-5
75	2.8E-4	7.5E-8	6.7E-9	7.0E-7	2.0E-4	4.5E-5
76	2.8E-4	7.5E-8	6.7E-9	7.0E-7	2.0E-4	4.5E-5
77	2.8E-4	7.4E-8	6.6E-9	6.9E-7	2.0E-4	4.5E-5
78	2.8E-4	7.3E-8	6.6E-9	6.9E-7	2.0E-4	4.4E-5
79	2.8E-4	7.2E-8	6.6E-9	6.8E-7	2.0E-4	4.4E-5
80	2.8E-4	7.2E-8	6.6E-9	6.8E-7	2.0E-4	4.4E-5
81	2.8E-4	7.1E-8	6.5E-9	6.8E-7	2.0E-4	4.4E-5
82	2.8E-4	7.1E-8	6.5E-9	6.7E-7	2.0E-4	4.4E-5
83	2.8E-4	7.0E-8	6.5E-9	6.7E-7	2.0E-4	4.4E-5
84	2.8E-4	6.9E-8	6.5E-9	6.6E-7	2.0E-4	4.4E-5
85	2.8E-4	6.9E-8	6.4E-9	6.6E-7	2.0E-4	4.4E-5
86	2.8E-4	6.8E-8	6.4E-9	6.6E-7	2.0E-4	4.4E-5
87	2.8E-4	6.8E-8	6.4E-9	6.5E-7	2.0E-4	4.4E-5
88	2.8E-4	6.7E-8	6.4E-9	6.5E-7	2.0E-4	4.4E-5
89	2.7E-4	6.7E-8	6.4E-9	6.5E-7	2.0E-4	4.4E-5
90	2.7E-4	6.6E-8	6.3E-9	6.4E-7	2.0E-4	4.4E-5
91	2.7E-4	6.6E-8	6.3E-9	6.4E-7	2.0E-4	4.4E-5
92	2.7E-4	6.5E-8	6.3E-9	6.3E-7	2.0E-4	4.3E-5
93	2.7E-4	6.5E-8	6.3E-9	6.3E-7	2.0E-4	4.3E-5
94	2.7E-4	6.4E-8	6.2E-9	6.3E-7	2.0E-4	4.3E-5
95	2.7E-4	6.4E-8	6.2E-9	6.2E-7	2.0E-4	4.3E-5
96	2.7E-4	6.3E-8	6.2E-9	6.2E-7	2.0E-4	4.3E-5
97	2.7E-4	6.3E-8	6.2E-9	6.2E-7	2.0E-4	4.3E-5
98	2.7E-4	6.2E-8	6.2E-9	6.1E-7	2.0E-4	4.3E-5
99	2.7E-4	6.2E-8	6.1E-9	6.1E-7	2.0E-4	4.3E-5
100	2.7E-4	6.2E-8	6.1E-9	6.1E-7	2.0E-4	4.3E-5
110	2.6E-4	5.8E-8	5.9E-9	5.7E-7	1.9E-4	4.2E-5
120	2.6E-4	5.5E-8	5.7E-9	5.4E-7	1.9E-4	4.1E-5
130	2.5E-4	5.2E-8	5.5E-9	5.1E-7	1.9E-4	4.1E-5
140	2.5E-4	5.0E-8	5.3E-9	4.8E-7	1.8E-4	4.0E-5
150	2.4E-4	4.8E-8	5.2E-9	4.6E-7	1.8E-4	3.9E-5
160	2.4E-4	4.6E-8	5.0E-9	4.4E-7	1.8E-4	3.8E-5
170	2.3E-4	4.4E-8	4.8E-9	4.2E-7	1.8E-4	3.8E-5
180	2.3E-4	4.3E-8	4.7E-9	4.0E-7	1.7E-4	3.7E-5
190	2.3E-4	4.1E-8	4.5E-9	3.8E-7	1.7E-4	3.6E-5
200	2.2E-4	3.9E-8	4.4E-9	3.6E-7	1.7E-4	3.6E-5
210	2.2E-4	3.8E-8	4.2E-9	3.4E-7	1.6E-4	3.5E-5
220	2.1E-4	3.7E-8	4.1E-9	3.3E-7	1.6E-4	3.4E-5
230	2.1E-4	3.6E-8	4.0E-9	3.1E-7	1.6E-4	3.3E-5
240	2.0E-4	3.4E-8	3.8E-9	3.0E-7	1.6E-4	3.3E-5
250	2.0E-4	3.3E-8	3.7E-9	2.9E-7	1.5E-4	3.2E-5
260	2.0E-4	3.2E-8	3.6E-9	2.8E-7	1.5E-4	3.1E-5
270	1.9E-4	3.1E-8	3.5E-9	2.7E-7	1.5E-4	3.1E-5
280	1.9E-4	3.0E-8	3.4E-9	2.6E-7	1.5E-4	3.0E-5
290	1.9E-4	3.0E-8	3.3E-9	2.5E-7	1.4E-4	2.9E-5
300	1.8E-4	2.9E-8	3.2E-9	2.4E-7	1.4E-4	2.9E-5
310	1.8E-4	2.8E-8	3.1E-9	2.3E-7	1.4E-4	2.8E-5
320	1.8E-4	2.7E-8	3.0E-9	2.2E-7	1.4E-4	2.8E-5
330	1.7E-4	2.6E-8	2.9E-9	2.1E-7	1.3E-4	2.7E-5
340	1.7E-4	2.6E-8	2.8E-9	2.1E-7	1.3E-4	2.6E-5
350	1.7E-4	2.5E-8	2.7E-9	2.0E-7	1.3E-4	2.6E-5
360	1.6E-4	2.4E-8	2.6E-9	1.9E-7	1.3E-4	2.5E-5
365	1.6E-4	2.4E-8	2.6E-9	1.9E-7	1.3E-4	2.5E-5
370	1.6E-4	2.4E-8	2.6E-9	1.9E-7	1.2E-4	2.5E-5
380	1.6E-4	2.3E-8	2.5E-9	1.8E-7	1.2E-4	2.4E-5
390	1.5E-4	2.3E-8	2.4E-9	1.8E-7	1.2E-4	2.4E-5
400	1.5E-4	2.2E-8	2.3E-9	1.7E-7	1.2E-4	2.3E-5
410	1.5E-4	2.2E-8	2.3E-9	1.7E-7	1.2E-4	2.3E-5
420	1.4E-4	2.1E-8	2.2E-9	1.6E-7	1.1E-4	2.2E-5
430	1.4E-4	2.1E-8	2.1E-9	1.6E-7	1.1E-4	2.2E-5
440	1.4E-4	2.0E-8	2.1E-9	1.6E-7	1.1E-4	2.1E-5
450	1.4E-4	2.0E-8	2.0E-9	1.5E-7	1.1E-4	2.1E-5
460	1.3E-4	1.9E-8	1.9E-9	1.5E-7	1.1E-4	2.0E-5
470	1.3E-4	1.9E-8	1.9E-9	1.4E-7	1.0E-4	2.0E-5
480	1.3E-4	1.8E-8	1.8E-9	1.4E-7	1.0E-4	1.9E-5
490	1.3E-4	1.8E-8	1.8E-9	1.4E-7	1.0E-4	1.9E-5
500	1.2E-4	1.8E-8	1.7E-9	1.3E-7	9.9E-5	1.8E-5
510	1.2E-4	1.7E-8	1.7E-9	1.3E-7	9.7E-5	1.8E-5
520	1.2E-4	1.7E-8	1.6E-9	1.3E-7	9.6E-5	1.7E-5
530	1.2E-4	1.6E-8	1.6E-9	1.3E-7	9.4E-5	1.7E-5
540	1.2E-4	1.6E-8	1.5E-9	1.2E-7	9.2E-5	1.7E-5
550	1.1E-4	1.6E-8	1.5E-9	1.2E-7	9.1E-5	1.6E-5
560	1.1E-4	1.5E-8	1.4E-9	1.2E-7	8.9E-5	1.6E-5
570	1.1E-4	1.5E-8	1.4E-9	1.2E-7	8.7E-5	1.5E-5
580	1.1E-4	1.5E-8	1.4E-9	1.1E-7	8.6E-5	1.5E-5
590	1.0E-4	1.4E-8	1.3E-9	1.1E-7	8.4E-5	1.5E-5
600	1.0E-4	1.4E-8	1.3E-9	1.1E-7	8.3E-5	1.4E-5
610	1.0E-4	1.4E-8	1.3E-9	1.1E-7	8.1E-5	1.4E-5
620	9.9E-5	1.4E-8	1.2E-9	1.0E-7	8.0E-5	1.4E-5
630	9.7E-5	1.3E-8	1.2E-9	1.0E-7	7.8E-5	1.3E-5
640	9.5E-5	1.3E-8	1.2E-9	1.0E-7	7.7E-5	1.3E-5
650	9.3E-5	1.3E-8	1.1E-9	9.9E-8	7.6E-5	1.3E-5
660	9.2E-5	1.2E-8	1.1E-9	9.7E-8	7.4E-5	1.2E-5
670	9.0E-5	1.2E-8	1.1E-9	9.5E-8	7.3E-5	1.2E-5
680	8.8E-5	1.2E-8	1.0E-9	9.3E-8	7.2E-5	1.2E-5
690	8.7E-5	1.2E-8	1.0E-9	9.1E-8	7.0E-5	1.2E-5
700	8.5E-5	1.1E-8	9.7E-10	9.0E-8	6.9E-5	1.1E-5
710	8.3E-5	1.1E-8	9.5E-10	8.8E-8	6.8E-5	1.1E-5
720	8.2E-5	1.1E-8	9.2E-10	8.7E-8	6.7E-5	1.1E-5
730	8.0E-5	1.1E-8	9.0E-10	8.5E-8	6.5E-5	1.0E-5
740	7.9E-5	1.1E-8	8.7E-10	8.3E-8	6.4E-5	1.0E-5
750	7.7E-5	1.0E-8	8.5E-10	8.2E-8	6.3E-5	9.9E-6
760	7.6E-5	1.0E-8	8.2E-10	8.1E-8	6.2E-5	9.7E-6
770	7.4E-5	9.9E-9	8.0E-10	7.9E-8	6.1E-5	9.4E-6
780	7.3E-5	9.7E-9	7.8E-10	7.8E-8	6.0E-5	9.2E-6
790	7.2E-5	9.5E-9	7.6E-10	7.6E-8	5.9E-5	9.0E-6
800	7.0E-5	9.3E-9	7.4E-10	7.5E-8	5.8E-5	8.7E-6
810	6.9E-5	9.1E-9	7.2E-10	7.4E-8	5.7E-5	8.5E-6
820	6.8E-5	8.9E-9	7.0E-10	7.3E-8	5.6E-5	8.3E-6
830	6.6E-5	8.8E-9	6.8E-10	7.1E-8	5.5E-5	8.1E-6
840	6.5E-5	8.6E-9	6.6E-10	7.0E-8	5.4E-5	7.9E-6
850	6.4E-5	8.4E-9	6.4E-10	6.9E-8	5.3E-5	7.7E-6
860	6.3E-5	8.2E-9	6.3E-10	6.8E-8	5.2E-5	7.5E-6
870	6.2E-5	8.1E-9	6.1E-10	6.7E-8	5.1E-5	7.3E-6
880	6.0E-5	7.9E-9	5.9E-10	6.5E-8	5.0E-5	7.1E-6
890	5.9E-5	7.7E-9	5.8E-10	6.4E-8	4.9E-5	7.0E-6
900	5.8E-5	7.6E-9	5.6E-10	6.3E-8	4.8E-5	6.8E-6
910	5.7E-5	7.4E-9	5.5E-10	6.2E-8	4.7E-5	6.6E-6
920	5.6E-5	7.3E-9	5.3E-10	6.1E-8	4.6E-5	6.5E-6
930	5.5E-5	7.1E-9	5.2E-10	6.0E-8	4.6E-5	6.3E-6
940	5.4E-5	7.0E-9	5.1E-10	5.9E-8	4.5E-5	6.1E-6
950	5.3E-5	6.8E-9	4.9E-10	5.8E-8	4.4E-5	6.0E-6
960	5.2E-5	6.7E-9	4.8E-10	5.7E-8	4.3E-5	5.8E-6
970	5.1E-5	6.6E-9	4.7E-10	5.6E-8	4.2E-5	5.7E-6
980	5.0E-5	6.4E-9	4.6E-10	5.5E-8	4.2E-5	5.6E-6
990	4.9E-5	6.3E-9	4.4E-10	5.4E-8	4.1E-5	5.4E-6
1000	4.8E-5	6.2E-9	4.3E-10	5.3E-8	4.0E-5	5.3E-6
1010	4.7E-5	6.0E-9	4.2E-10	5.2E-8	3.9E-5	5.1E-6
1020	4.6E-5	5.9E-9	4.1E-10	5.2E-8	3.9E-5	5.0E-6
1030	4.5E-5	5.8E-9	4.0E-10	5.1E-8	3.8E-5	4.9E-6
1040	4.5E-5	5.7E-9	3.9E-10	5.0E-8	3.7E-5	4.8E-6
1050	4.4E-5	5.6E-9	3.8E-10	4.9E-8	3.7E-5	4.6E-6
1060	4.3E-5	5.4E-9	3.7E-10	4.8E-8	3.6E-5	4.5E-6
1070	4.2E-5	5.3E-9	3.6E-10	4.7E-8	3.5E-5	4.4E-6
1080	4.1E-5	5.2E-9	3.5E-10	4.7E-8	3.5E-5	4.3E-6
1090	4.1E-5	5.1E-9	3.4E-10	4.6E-8	3.4E-5	4.2E-6
1095	4.0E-5	5.1E-9	3.4E-10	4.5E-8	3.4E-5	4.1E-6
1100	4.0E-5	5.0E-9	3.3E-10	4.5E-8	3.4E-5	4.1E-6
1200	3.3E-5	4.1E-9	2.6E-10	3.8E-8	2.8E-5	3.2E-6
1300	2.7E-5	3.3E-9	2.0E-10	3.2E-8	2.3E-5	2.5E-6
1400	2.3E-5	2.7E-9	1.6E-10	2.7E-8	1.9E-5	1.9E-6
1500	1.9E-5	2.2E-9	1.2E-10	2.3E-8	1.6E-5	1.5E-6
1600	1.6E-5	1.7E-9	-	1.9E-8	1.3E-5	1.2E-6
1700	1.3E-5	1.4E-9	-	1.6E-8	1.1E-5	9.0E-7
1800	1.1E-5	1.2E-9	-	1.4E-8	9.4E-6	7.0E-7
1900	8.9E-6	9.3E-10	-	1.2E-8	7.8E-6	5.5E-7
2000	7.4E-6	7.6E-10	-	9.9E-9	6.5E-6	4.3E-7
2100	6.2E-6	6.2E-10	-	8.3E-9	5.4E-6	3.4E-7
2200	5.1E-6	5.0E-10	-	7.0E-9	4.5E-6	2.7E-7
2300	4.2E-6	4.1E-10	-	5.9E-9	3.7E-6	2.1E-7
2400	3.5E-6	3.3E-10	-	5.0E-9	3.1E-6	1.7E-7
2500	2.9E-6	2.7E-10	-	4.2E-9	2.6E-6	1.3E-7
2600	2.4E-6	2.2E-10	-	3.6E-9	2.2E-6	1.1E-7
2700	2.0E-6	1.8E-10	-	3.0E-9	1.8E-6	8.4E-8
2800	1.7E-6	1.5E-10	-	2.5E-9	1.5E-6	6.7E-8
2900	1.4E-6	1.2E-10	-	2.1E-9	1.2E-6	5.4E-8
3000	1.2E-6	-	-	1.8E-9	1.0E-6	4.3E-8
3100	9.7E-7	-	-	1.5E-9	8.6E-7	3.5E-8
3200	8.1E-7	-	-	1.3E-9	7.2E-7	2.8E-8
3300	6.7E-7	-	-	1.1E-9	6.0E-7	2.3E-8
3400	5.6E-7	-	-	9.0E-10	5.0E-7	1.8E-8
3500	4.7E-7	-	-	7.6E-10	4.2E-7	1.5E-8
3600	3.9E-7	-	-	6.4E-10	3.5E-7	1.2E-8
3650	3.5E-7	-	-	5.9E-10	3.2E-7	1.1E-8
4000	1.9E-7	-	-	3.2E-10	1.7E-7	5.3E-9
5000	3.0E-8	-	-	-	2.7E-8	7.2E-10
6000	4.9E-9	-	-	-	4.3E-9	1.0E-10
7000	8.0E-10	-	-	-	7.0E-10	-
8000	1.3E-10	-	-	-	1.2E-10	-
