Radionuclide	Sm-145
Route of Intake	Injection
Material	Injection, fA=5E-4
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Skeleton*	Liver*
6.5	9.0E-1	-	-	3.6E-3	3.5E-1	4.4E-1
7	9.0E-1	8.6E-4	9.7E-4	3.6E-3	3.5E-1	4.4E-1
7.5	8.9E-1	-	-	3.6E-3	3.5E-1	4.4E-1
8	8.9E-1	7.6E-4	9.2E-4	3.5E-3	3.4E-1	4.4E-1
8.5	8.9E-1	-	-	3.5E-3	3.4E-1	4.4E-1
9	8.9E-1	6.8E-4	8.9E-4	3.5E-3	3.4E-1	4.3E-1
9.5	8.9E-1	-	-	3.5E-3	3.4E-1	4.3E-1
10	8.9E-1	6.1E-4	8.6E-4	3.4E-3	3.4E-1	4.3E-1
11	8.8E-1	5.6E-4	8.4E-4	3.4E-3	3.4E-1	4.3E-1
12	8.8E-1	5.0E-4	8.2E-4	3.4E-3	3.4E-1	4.3E-1
13	8.8E-1	4.6E-4	8.0E-4	3.3E-3	3.4E-1	4.3E-1
14	8.7E-1	4.2E-4	7.8E-4	3.3E-3	3.4E-1	4.3E-1
15	8.7E-1	3.8E-4	7.6E-4	3.3E-3	3.4E-1	4.2E-1
16	8.7E-1	3.5E-4	7.4E-4	3.2E-3	3.4E-1	4.2E-1
17	8.6E-1	3.1E-4	7.2E-4	3.2E-3	3.4E-1	4.2E-1
18	8.6E-1	2.9E-4	7.1E-4	3.1E-3	3.4E-1	4.2E-1
19	8.6E-1	2.6E-4	6.9E-4	3.1E-3	3.4E-1	4.2E-1
20	8.6E-1	2.4E-4	6.7E-4	3.1E-3	3.4E-1	4.2E-1
21	8.5E-1	2.2E-4	6.6E-4	3.0E-3	3.4E-1	4.2E-1
22	8.5E-1	2.0E-4	6.4E-4	3.0E-3	3.4E-1	4.1E-1
23	8.5E-1	1.8E-4	6.3E-4	3.0E-3	3.4E-1	4.1E-1
24	8.5E-1	1.7E-4	6.1E-4	2.9E-3	3.4E-1	4.1E-1
25	8.4E-1	1.6E-4	6.0E-4	2.9E-3	3.3E-1	4.1E-1
26	8.4E-1	1.4E-4	5.8E-4	2.9E-3	3.3E-1	4.1E-1
27	8.4E-1	1.3E-4	5.7E-4	2.9E-3	3.3E-1	4.1E-1
28	8.4E-1	1.2E-4	5.5E-4	2.8E-3	3.3E-1	4.1E-1
29	8.3E-1	1.1E-4	5.4E-4	2.8E-3	3.3E-1	4.0E-1
30	8.3E-1	1.1E-4	5.3E-4	2.8E-3	3.3E-1	4.0E-1
31	8.3E-1	9.9E-5	5.1E-4	2.8E-3	3.3E-1	4.0E-1
32	8.3E-1	9.3E-5	5.0E-4	2.7E-3	3.3E-1	4.0E-1
33	8.2E-1	8.7E-5	4.9E-4	2.7E-3	3.3E-1	4.0E-1
34	8.2E-1	8.2E-5	4.8E-4	2.7E-3	3.3E-1	4.0E-1
35	8.2E-1	7.7E-5	4.7E-4	2.6E-3	3.3E-1	4.0E-1
36	8.2E-1	7.3E-5	4.6E-4	2.6E-3	3.3E-1	4.0E-1
37	8.2E-1	6.9E-5	4.5E-4	2.6E-3	3.3E-1	3.9E-1
38	8.1E-1	6.5E-5	4.3E-4	2.6E-3	3.3E-1	3.9E-1
39	8.1E-1	6.2E-5	4.2E-4	2.6E-3	3.3E-1	3.9E-1
40	8.1E-1	5.9E-5	4.1E-4	2.5E-3	3.3E-1	3.9E-1
41	8.1E-1	5.7E-5	4.0E-4	2.5E-3	3.3E-1	3.9E-1
42	8.0E-1	5.5E-5	3.9E-4	2.5E-3	3.2E-1	3.9E-1
43	8.0E-1	5.3E-5	3.9E-4	2.5E-3	3.2E-1	3.9E-1
44	8.0E-1	5.1E-5	3.8E-4	2.4E-3	3.2E-1	3.9E-1
45	8.0E-1	4.9E-5	3.7E-4	2.4E-3	3.2E-1	3.8E-1
46	8.0E-1	4.8E-5	3.6E-4	2.4E-3	3.2E-1	3.8E-1
47	7.9E-1	4.6E-5	3.5E-4	2.4E-3	3.2E-1	3.8E-1
48	7.9E-1	4.5E-5	3.4E-4	2.4E-3	3.2E-1	3.8E-1
49	7.9E-1	4.4E-5	3.3E-4	2.4E-3	3.2E-1	3.8E-1
50	7.9E-1	4.3E-5	3.3E-4	2.3E-3	3.2E-1	3.8E-1
51	7.9E-1	4.2E-5	3.2E-4	2.3E-3	3.2E-1	3.8E-1
52	7.8E-1	4.2E-5	3.1E-4	2.3E-3	3.2E-1	3.8E-1
53	7.8E-1	4.1E-5	3.0E-4	2.3E-3	3.2E-1	3.7E-1
54	7.8E-1	4.0E-5	3.0E-4	2.3E-3	3.2E-1	3.7E-1
55	7.8E-1	4.0E-5	2.9E-4	2.2E-3	3.2E-1	3.7E-1
56	7.8E-1	3.9E-5	2.8E-4	2.2E-3	3.2E-1	3.7E-1
57	7.8E-1	3.9E-5	2.8E-4	2.2E-3	3.2E-1	3.7E-1
58	7.7E-1	3.9E-5	2.7E-4	2.2E-3	3.2E-1	3.7E-1
59	7.7E-1	3.8E-5	2.6E-4	2.2E-3	3.2E-1	3.7E-1
60	7.7E-1	3.8E-5	2.6E-4	2.2E-3	3.2E-1	3.7E-1
61	7.7E-1	3.8E-5	2.5E-4	2.2E-3	3.1E-1	3.7E-1
62	7.7E-1	3.8E-5	2.5E-4	2.1E-3	3.1E-1	3.7E-1
63	7.6E-1	3.7E-5	2.4E-4	2.1E-3	3.1E-1	3.6E-1
64	7.6E-1	3.7E-5	2.4E-4	2.1E-3	3.1E-1	3.6E-1
65	7.6E-1	3.7E-5	2.3E-4	2.1E-3	3.1E-1	3.6E-1
66	7.6E-1	3.7E-5	2.3E-4	2.1E-3	3.1E-1	3.6E-1
67	7.6E-1	3.7E-5	2.2E-4	2.1E-3	3.1E-1	3.6E-1
68	7.5E-1	3.7E-5	2.2E-4	2.1E-3	3.1E-1	3.6E-1
69	7.5E-1	3.7E-5	2.1E-4	2.0E-3	3.1E-1	3.6E-1
70	7.5E-1	3.7E-5	2.1E-4	2.0E-3	3.1E-1	3.6E-1
71	7.5E-1	3.7E-5	2.0E-4	2.0E-3	3.1E-1	3.6E-1
72	7.5E-1	3.7E-5	2.0E-4	2.0E-3	3.1E-1	3.6E-1
73	7.5E-1	3.7E-5	1.9E-4	2.0E-3	3.1E-1	3.5E-1
74	7.4E-1	3.7E-5	1.9E-4	2.0E-3	3.1E-1	3.5E-1
75	7.4E-1	3.6E-5	1.8E-4	2.0E-3	3.1E-1	3.5E-1
76	7.4E-1	3.6E-5	1.8E-4	2.0E-3	3.1E-1	3.5E-1
77	7.4E-1	3.6E-5	1.8E-4	1.9E-3	3.1E-1	3.5E-1
78	7.4E-1	3.6E-5	1.7E-4	1.9E-3	3.1E-1	3.5E-1
79	7.4E-1	3.6E-5	1.7E-4	1.9E-3	3.1E-1	3.5E-1
80	7.3E-1	3.6E-5	1.7E-4	1.9E-3	3.0E-1	3.5E-1
81	7.3E-1	3.6E-5	1.6E-4	1.9E-3	3.0E-1	3.5E-1
82	7.3E-1	3.6E-5	1.6E-4	1.9E-3	3.0E-1	3.5E-1
83	7.3E-1	3.6E-5	1.5E-4	1.9E-3	3.0E-1	3.4E-1
84	7.3E-1	3.6E-5	1.5E-4	1.9E-3	3.0E-1	3.4E-1
85	7.3E-1	3.6E-5	1.5E-4	1.9E-3	3.0E-1	3.4E-1
86	7.2E-1	3.6E-5	1.5E-4	1.9E-3	3.0E-1	3.4E-1
87	7.2E-1	3.6E-5	1.4E-4	1.8E-3	3.0E-1	3.4E-1
88	7.2E-1	3.6E-5	1.4E-4	1.8E-3	3.0E-1	3.4E-1
89	7.2E-1	3.6E-5	1.4E-4	1.8E-3	3.0E-1	3.4E-1
90	7.2E-1	3.6E-5	1.3E-4	1.8E-3	3.0E-1	3.4E-1
91	7.2E-1	3.6E-5	1.3E-4	1.8E-3	3.0E-1	3.4E-1
92	7.1E-1	3.6E-5	1.3E-4	1.8E-3	3.0E-1	3.4E-1
93	7.1E-1	3.6E-5	1.3E-4	1.8E-3	3.0E-1	3.4E-1
94	7.1E-1	3.6E-5	1.2E-4	1.8E-3	3.0E-1	3.3E-1
95	7.1E-1	3.6E-5	1.2E-4	1.8E-3	3.0E-1	3.3E-1
96	7.1E-1	3.6E-5	1.2E-4	1.8E-3	3.0E-1	3.3E-1
97	7.1E-1	3.6E-5	1.2E-4	1.8E-3	3.0E-1	3.3E-1
98	7.0E-1	3.6E-5	1.1E-4	1.7E-3	3.0E-1	3.3E-1
99	7.0E-1	3.6E-5	1.1E-4	1.7E-3	3.0E-1	3.3E-1
100	7.0E-1	3.6E-5	1.1E-4	1.7E-3	2.9E-1	3.3E-1
110	6.9E-1	3.6E-5	8.9E-5	1.7E-3	2.9E-1	3.2E-1
120	6.7E-1	3.6E-5	7.4E-5	1.6E-3	2.8E-1	3.1E-1
130	6.6E-1	3.5E-5	6.2E-5	1.5E-3	2.8E-1	3.1E-1
140	6.4E-1	3.5E-5	5.3E-5	1.5E-3	2.8E-1	3.0E-1
150	6.3E-1	3.4E-5	4.6E-5	1.4E-3	2.7E-1	2.9E-1
160	6.2E-1	3.4E-5	4.0E-5	1.4E-3	2.7E-1	2.8E-1
170	6.0E-1	3.3E-5	3.6E-5	1.3E-3	2.6E-1	2.8E-1
180	5.9E-1	3.3E-5	3.2E-5	1.3E-3	2.6E-1	2.7E-1
190	5.8E-1	3.2E-5	2.9E-5	1.2E-3	2.5E-1	2.6E-1
200	5.6E-1	3.1E-5	2.7E-5	1.2E-3	2.5E-1	2.6E-1
210	5.5E-1	3.1E-5	2.5E-5	1.2E-3	2.4E-1	2.5E-1
220	5.4E-1	3.0E-5	2.4E-5	1.1E-3	2.4E-1	2.5E-1
230	5.3E-1	3.0E-5	2.2E-5	1.1E-3	2.4E-1	2.4E-1
240	5.2E-1	2.9E-5	2.1E-5	1.1E-3	2.3E-1	2.3E-1
250	5.1E-1	2.8E-5	2.0E-5	1.0E-3	2.3E-1	2.3E-1
260	5.0E-1	2.8E-5	1.9E-5	1.0E-3	2.2E-1	2.2E-1
270	4.9E-1	2.7E-5	1.9E-5	9.9E-4	2.2E-1	2.2E-1
280	4.8E-1	2.6E-5	1.8E-5	9.6E-4	2.2E-1	2.1E-1
290	4.7E-1	2.6E-5	1.8E-5	9.4E-4	2.1E-1	2.1E-1
300	4.6E-1	2.5E-5	1.7E-5	9.1E-4	2.1E-1	2.0E-1
310	4.5E-1	2.5E-5	1.7E-5	8.9E-4	2.0E-1	2.0E-1
320	4.4E-1	2.4E-5	1.6E-5	8.7E-4	2.0E-1	1.9E-1
330	4.3E-1	2.4E-5	1.6E-5	8.4E-4	2.0E-1	1.9E-1
340	4.2E-1	2.3E-5	1.5E-5	8.2E-4	1.9E-1	1.8E-1
350	4.1E-1	2.3E-5	1.5E-5	8.0E-4	1.9E-1	1.8E-1
360	4.0E-1	2.2E-5	1.4E-5	7.8E-4	1.9E-1	1.8E-1
365	4.0E-1	2.2E-5	1.4E-5	7.7E-4	1.9E-1	1.7E-1
370	3.9E-1	2.1E-5	1.4E-5	7.6E-4	1.8E-1	1.7E-1
380	3.8E-1	2.1E-5	1.4E-5	7.4E-4	1.8E-1	1.7E-1
390	3.8E-1	2.1E-5	1.3E-5	7.2E-4	1.8E-1	1.6E-1
400	3.7E-1	2.0E-5	1.3E-5	7.0E-4	1.7E-1	1.6E-1
410	3.6E-1	2.0E-5	1.3E-5	6.8E-4	1.7E-1	1.6E-1
420	3.5E-1	1.9E-5	1.3E-5	6.6E-4	1.7E-1	1.5E-1
430	3.5E-1	1.9E-5	1.2E-5	6.5E-4	1.7E-1	1.5E-1
440	3.4E-1	1.8E-5	1.2E-5	6.3E-4	1.6E-1	1.5E-1
450	3.3E-1	1.8E-5	1.2E-5	6.1E-4	1.6E-1	1.4E-1
460	3.2E-1	1.7E-5	1.1E-5	6.0E-4	1.6E-1	1.4E-1
470	3.2E-1	1.7E-5	1.1E-5	5.8E-4	1.5E-1	1.4E-1
480	3.1E-1	1.7E-5	1.1E-5	5.7E-4	1.5E-1	1.3E-1
490	3.0E-1	1.6E-5	1.1E-5	5.5E-4	1.5E-1	1.3E-1
500	3.0E-1	1.6E-5	1.0E-5	5.4E-4	1.5E-1	1.3E-1
510	2.9E-1	1.5E-5	1.0E-5	5.3E-4	1.4E-1	1.2E-1
520	2.9E-1	1.5E-5	9.9E-6	5.1E-4	1.4E-1	1.2E-1
530	2.8E-1	1.5E-5	9.7E-6	5.0E-4	1.4E-1	1.2E-1
540	2.7E-1	1.4E-5	9.4E-6	4.9E-4	1.3E-1	1.2E-1
550	2.7E-1	1.4E-5	9.2E-6	4.8E-4	1.3E-1	1.1E-1
560	2.6E-1	1.4E-5	9.0E-6	4.6E-4	1.3E-1	1.1E-1
570	2.6E-1	1.3E-5	8.8E-6	4.5E-4	1.3E-1	1.1E-1
580	2.5E-1	1.3E-5	8.6E-6	4.4E-4	1.3E-1	1.0E-1
590	2.5E-1	1.3E-5	8.4E-6	4.3E-4	1.2E-1	1.0E-1
600	2.4E-1	1.3E-5	8.2E-6	4.2E-4	1.2E-1	1.0E-1
610	2.4E-1	1.2E-5	8.0E-6	4.1E-4	1.2E-1	9.8E-2
620	2.3E-1	1.2E-5	7.8E-6	4.0E-4	1.2E-1	9.5E-2
630	2.3E-1	1.2E-5	7.6E-6	3.9E-4	1.1E-1	9.3E-2
640	2.2E-1	1.1E-5	7.5E-6	3.8E-4	1.1E-1	9.1E-2
650	2.2E-1	1.1E-5	7.3E-6	3.7E-4	1.1E-1	8.9E-2
660	2.1E-1	1.1E-5	7.1E-6	3.6E-4	1.1E-1	8.7E-2
670	2.1E-1	1.1E-5	7.0E-6	3.5E-4	1.1E-1	8.5E-2
680	2.0E-1	1.0E-5	6.8E-6	3.4E-4	1.0E-1	8.3E-2
690	2.0E-1	1.0E-5	6.6E-6	3.4E-4	1.0E-1	8.1E-2
700	1.9E-1	9.9E-6	6.5E-6	3.3E-4	1.0E-1	7.9E-2
710	1.9E-1	9.7E-6	6.3E-6	3.2E-4	9.8E-2	7.7E-2
720	1.9E-1	9.4E-6	6.2E-6	3.1E-4	9.6E-2	7.5E-2
730	1.8E-1	9.2E-6	6.0E-6	3.0E-4	9.5E-2	7.4E-2
740	1.8E-1	9.0E-6	5.9E-6	3.0E-4	9.3E-2	7.2E-2
750	1.8E-1	8.8E-6	5.8E-6	2.9E-4	9.1E-2	7.0E-2
760	1.7E-1	8.6E-6	5.6E-6	2.8E-4	8.9E-2	6.8E-2
770	1.7E-1	8.4E-6	5.5E-6	2.8E-4	8.8E-2	6.7E-2
780	1.6E-1	8.2E-6	5.4E-6	2.7E-4	8.6E-2	6.5E-2
790	1.6E-1	8.0E-6	5.2E-6	2.6E-4	8.4E-2	6.4E-2
800	1.6E-1	7.8E-6	5.1E-6	2.6E-4	8.3E-2	6.2E-2
810	1.5E-1	7.6E-6	5.0E-6	2.5E-4	8.1E-2	6.1E-2
820	1.5E-1	7.5E-6	4.9E-6	2.5E-4	8.0E-2	5.9E-2
830	1.5E-1	7.3E-6	4.8E-6	2.4E-4	7.8E-2	5.8E-2
840	1.4E-1	7.1E-6	4.7E-6	2.3E-4	7.7E-2	5.7E-2
850	1.4E-1	7.0E-6	4.6E-6	2.3E-4	7.5E-2	5.5E-2
860	1.4E-1	6.8E-6	4.5E-6	2.2E-4	7.4E-2	5.4E-2
870	1.4E-1	6.6E-6	4.4E-6	2.2E-4	7.2E-2	5.3E-2
880	1.3E-1	6.5E-6	4.3E-6	2.1E-4	7.1E-2	5.2E-2
890	1.3E-1	6.3E-6	4.2E-6	2.1E-4	7.0E-2	5.0E-2
900	1.3E-1	6.2E-6	4.1E-6	2.0E-4	6.8E-2	4.9E-2
910	1.2E-1	6.1E-6	4.0E-6	2.0E-4	6.7E-2	4.8E-2
920	1.2E-1	5.9E-6	3.9E-6	1.9E-4	6.6E-2	4.7E-2
930	1.2E-1	5.8E-6	3.8E-6	1.9E-4	6.5E-2	4.6E-2
940	1.2E-1	5.6E-6	3.7E-6	1.9E-4	6.3E-2	4.5E-2
950	1.1E-1	5.5E-6	3.6E-6	1.8E-4	6.2E-2	4.4E-2
960	1.1E-1	5.4E-6	3.5E-6	1.8E-4	6.1E-2	4.3E-2
970	1.1E-1	5.3E-6	3.4E-6	1.7E-4	6.0E-2	4.2E-2
980	1.1E-1	5.1E-6	3.4E-6	1.7E-4	5.9E-2	4.1E-2
990	1.1E-1	5.0E-6	3.3E-6	1.7E-4	5.8E-2	4.0E-2
1000	1.0E-1	4.9E-6	3.2E-6	1.6E-4	5.6E-2	3.9E-2
1010	1.0E-1	4.8E-6	3.1E-6	1.6E-4	5.5E-2	3.8E-2
1020	9.9E-2	4.7E-6	3.1E-6	1.5E-4	5.4E-2	3.7E-2
1030	9.7E-2	4.6E-6	3.0E-6	1.5E-4	5.3E-2	3.6E-2
1040	9.5E-2	4.5E-6	2.9E-6	1.5E-4	5.2E-2	3.5E-2
1050	9.3E-2	4.4E-6	2.9E-6	1.4E-4	5.1E-2	3.5E-2
1060	9.1E-2	4.3E-6	2.8E-6	1.4E-4	5.0E-2	3.4E-2
1070	8.9E-2	4.2E-6	2.7E-6	1.4E-4	4.9E-2	3.3E-2
1080	8.7E-2	4.1E-6	2.7E-6	1.3E-4	4.8E-2	3.2E-2
1090	8.5E-2	4.0E-6	2.6E-6	1.3E-4	4.7E-2	3.1E-2
1095	8.4E-2	3.9E-6	2.6E-6	1.3E-4	4.7E-2	3.1E-2
1100	8.3E-2	3.9E-6	2.5E-6	1.3E-4	4.7E-2	3.1E-2
1200	6.8E-2	3.1E-6	2.0E-6	1.0E-4	3.8E-2	2.4E-2
1300	5.5E-2	2.5E-6	1.6E-6	8.2E-5	3.2E-2	1.9E-2
1400	4.4E-2	2.0E-6	1.3E-6	6.6E-5	2.6E-2	1.5E-2
1500	3.6E-2	1.6E-6	1.0E-6	5.3E-5	2.1E-2	1.2E-2
1600	2.9E-2	1.2E-6	8.1E-7	4.3E-5	1.7E-2	9.5E-3
1700	2.3E-2	9.9E-7	6.4E-7	3.4E-5	1.4E-2	7.5E-3
1800	1.9E-2	7.9E-7	5.1E-7	2.8E-5	1.2E-2	5.9E-3
1900	1.5E-2	6.3E-7	4.1E-7	2.2E-5	9.6E-3	4.7E-3
2000	1.2E-2	5.0E-7	3.3E-7	1.8E-5	7.9E-3	3.7E-3
2100	1.0E-2	4.0E-7	2.6E-7	1.5E-5	6.5E-3	3.0E-3
2200	8.2E-3	3.2E-7	2.1E-7	1.2E-5	5.3E-3	2.4E-3
2300	6.6E-3	2.5E-7	1.7E-7	9.7E-6	4.3E-3	1.9E-3
2400	5.4E-3	2.0E-7	1.3E-7	7.9E-6	3.5E-3	1.5E-3
2500	4.4E-3	1.6E-7	1.1E-7	6.4E-6	2.9E-3	1.2E-3
2600	3.5E-3	1.3E-7	8.5E-8	5.2E-6	2.4E-3	9.4E-4
2700	2.9E-3	1.0E-7	6.8E-8	4.2E-6	1.9E-3	7.4E-4
2800	2.3E-3	8.3E-8	5.4E-8	3.4E-6	1.6E-3	5.9E-4
2900	1.9E-3	6.7E-8	4.3E-8	2.8E-6	1.3E-3	4.7E-4
3000	1.5E-3	5.3E-8	3.5E-8	2.3E-6	1.0E-3	3.7E-4
3100	1.2E-3	4.3E-8	2.8E-8	1.8E-6	8.5E-4	3.0E-4
3200	1.0E-3	3.4E-8	2.2E-8	1.5E-6	7.0E-4	2.4E-4
3300	8.2E-4	2.7E-8	1.8E-8	1.2E-6	5.7E-4	1.9E-4
3400	6.6E-4	2.2E-8	1.4E-8	9.8E-7	4.6E-4	1.5E-4
3500	5.4E-4	1.8E-8	1.2E-8	8.0E-7	3.8E-4	1.2E-4
3600	4.4E-4	1.4E-8	9.2E-9	6.5E-7	3.1E-4	9.6E-5
3650	3.9E-4	1.3E-8	8.3E-9	5.9E-7	2.8E-4	8.6E-5
4000	1.9E-4	5.9E-9	3.8E-9	2.8E-7	1.4E-4	3.9E-5
5000	2.3E-5	6.6E-10	4.3E-10	3.6E-8	1.7E-5	4.2E-6
6000	2.9E-6	-	-	4.4E-9	2.2E-6	4.7E-7
7000	3.6E-7	-	-	5.5E-10	2.8E-7	5.4E-8
8000	4.5E-8	-	-	-	3.6E-8	6.3E-9
9000	5.7E-9	-	-	-	4.5E-9	7.4E-10
10000	7.2E-10	-	-	-	5.8E-10	-
