Radionuclide	Te-123m
Route of Intake	Inhalation
Material	Aerosols Type F, Tellurium chloride, tellurium dioxide, fA=0.3
AMTD/AMAD, µm	0.1

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
9.5	7.0E-2	-	-	3.0E-3	2.3E-3	6.1E-4	1.6E-2	2.0E-2
10	6.8E-2	1.9E-3	9.5E-4	2.9E-3	2.2E-3	5.9E-4	1.6E-2	1.9E-2
11	6.5E-2	1.8E-3	9.0E-4	2.8E-3	2.1E-3	5.6E-4	1.5E-2	1.8E-2
12	6.2E-2	1.7E-3	8.5E-4	2.6E-3	2.0E-3	5.3E-4	1.5E-2	1.7E-2
13	5.9E-2	1.6E-3	8.0E-4	2.5E-3	1.9E-3	5.0E-4	1.5E-2	1.6E-2
14	5.7E-2	1.6E-3	7.6E-4	2.3E-3	1.8E-3	4.7E-4	1.5E-2	1.5E-2
15	5.4E-2	1.5E-3	7.1E-4	2.2E-3	1.7E-3	4.4E-4	1.5E-2	1.4E-2
16	5.2E-2	1.4E-3	6.7E-4	2.1E-3	1.6E-3	4.2E-4	1.5E-2	1.4E-2
17	5.0E-2	1.3E-3	6.4E-4	2.0E-3	1.5E-3	3.9E-4	1.4E-2	1.3E-2
18	4.7E-2	1.2E-3	6.0E-4	1.8E-3	1.4E-3	3.7E-4	1.4E-2	1.2E-2
19	4.5E-2	1.2E-3	5.7E-4	1.7E-3	1.3E-3	3.5E-4	1.4E-2	1.1E-2
20	4.3E-2	1.1E-3	5.3E-4	1.6E-3	1.3E-3	3.3E-4	1.4E-2	1.1E-2
21	4.2E-2	1.1E-3	5.1E-4	1.6E-3	1.2E-3	3.1E-4	1.4E-2	1.0E-2
22	4.0E-2	1.0E-3	4.8E-4	1.5E-3	1.1E-3	3.0E-4	1.3E-2	9.7E-3
23	3.8E-2	9.6E-4	4.5E-4	1.4E-3	1.1E-3	2.8E-4	1.3E-2	9.1E-3
24	3.7E-2	9.1E-4	4.3E-4	1.3E-3	1.0E-3	2.6E-4	1.3E-2	8.6E-3
25	3.5E-2	8.6E-4	4.0E-4	1.2E-3	9.5E-4	2.5E-4	1.3E-2	8.2E-3
26	3.4E-2	8.2E-4	3.8E-4	1.2E-3	9.0E-4	2.4E-4	1.3E-2	7.7E-3
27	3.3E-2	7.8E-4	3.6E-4	1.1E-3	8.5E-4	2.2E-4	1.3E-2	7.3E-3
28	3.1E-2	7.4E-4	3.4E-4	1.0E-3	8.1E-4	2.1E-4	1.2E-2	6.9E-3
29	3.0E-2	7.0E-4	3.2E-4	9.9E-4	7.6E-4	2.0E-4	1.2E-2	6.5E-3
30	2.9E-2	6.7E-4	3.0E-4	9.3E-4	7.2E-4	1.9E-4	1.2E-2	6.1E-3
31	2.8E-2	6.3E-4	2.9E-4	8.8E-4	6.8E-4	1.8E-4	1.2E-2	5.8E-3
32	2.7E-2	6.0E-4	2.7E-4	8.4E-4	6.5E-4	1.7E-4	1.2E-2	5.5E-3
33	2.6E-2	5.7E-4	2.6E-4	7.9E-4	6.1E-4	1.6E-4	1.2E-2	5.2E-3
34	2.5E-2	5.5E-4	2.4E-4	7.5E-4	5.8E-4	1.5E-4	1.1E-2	4.9E-3
35	2.4E-2	5.2E-4	2.3E-4	7.1E-4	5.5E-4	1.4E-4	1.1E-2	4.6E-3
36	2.3E-2	4.9E-4	2.2E-4	6.7E-4	5.2E-4	1.3E-4	1.1E-2	4.4E-3
37	2.2E-2	4.7E-4	2.0E-4	6.3E-4	4.9E-4	1.3E-4	1.1E-2	4.2E-3
38	2.2E-2	4.5E-4	1.9E-4	6.0E-4	4.7E-4	1.2E-4	1.1E-2	3.9E-3
39	2.1E-2	4.3E-4	1.8E-4	5.7E-4	4.4E-4	1.1E-4	1.1E-2	3.7E-3
40	2.0E-2	4.1E-4	1.7E-4	5.4E-4	4.2E-4	1.1E-4	1.0E-2	3.5E-3
41	1.9E-2	3.9E-4	1.6E-4	5.1E-4	4.0E-4	1.0E-4	1.0E-2	3.3E-3
42	1.9E-2	3.7E-4	1.5E-4	4.8E-4	3.8E-4	9.6E-5	1.0E-2	3.2E-3
43	1.8E-2	3.5E-4	1.5E-4	4.6E-4	3.6E-4	9.1E-5	1.0E-2	3.0E-3
44	1.8E-2	3.4E-4	1.4E-4	4.3E-4	3.4E-4	8.6E-5	9.8E-3	2.8E-3
45	1.7E-2	3.2E-4	1.3E-4	4.1E-4	3.2E-4	8.2E-5	9.7E-3	2.7E-3
46	1.7E-2	3.1E-4	1.2E-4	3.9E-4	3.0E-4	7.8E-5	9.5E-3	2.5E-3
47	1.6E-2	2.9E-4	1.2E-4	3.7E-4	2.9E-4	7.3E-5	9.4E-3	2.4E-3
48	1.6E-2	2.8E-4	1.1E-4	3.5E-4	2.7E-4	7.0E-5	9.3E-3	2.3E-3
49	1.5E-2	2.7E-4	1.1E-4	3.3E-4	2.6E-4	6.6E-5	9.1E-3	2.2E-3
50	1.5E-2	2.6E-4	1.0E-4	3.1E-4	2.5E-4	6.3E-5	9.0E-3	2.1E-3
51	1.4E-2	2.5E-4	9.5E-5	3.0E-4	2.3E-4	5.9E-5	8.8E-3	1.9E-3
52	1.4E-2	2.4E-4	9.0E-5	2.8E-4	2.2E-4	5.6E-5	8.7E-3	1.8E-3
53	1.3E-2	2.3E-4	8.5E-5	2.7E-4	2.1E-4	5.3E-5	8.6E-3	1.8E-3
54	1.3E-2	2.2E-4	8.1E-5	2.5E-4	2.0E-4	5.1E-5	8.4E-3	1.7E-3
55	1.3E-2	2.1E-4	7.7E-5	2.4E-4	1.9E-4	4.8E-5	8.3E-3	1.6E-3
56	1.2E-2	2.0E-4	7.3E-5	2.3E-4	1.8E-4	4.6E-5	8.2E-3	1.5E-3
57	1.2E-2	1.9E-4	6.9E-5	2.2E-4	1.7E-4	4.3E-5	8.1E-3	1.4E-3
58	1.2E-2	1.8E-4	6.6E-5	2.1E-4	1.6E-4	4.1E-5	7.9E-3	1.4E-3
59	1.1E-2	1.8E-4	6.2E-5	2.0E-4	1.6E-4	3.9E-5	7.8E-3	1.3E-3
60	1.1E-2	1.7E-4	5.9E-5	1.9E-4	1.5E-4	3.7E-5	7.7E-3	1.2E-3
61	1.1E-2	1.6E-4	5.6E-5	1.8E-4	1.4E-4	3.5E-5	7.6E-3	1.2E-3
62	1.1E-2	1.6E-4	5.3E-5	1.7E-4	1.4E-4	3.4E-5	7.5E-3	1.1E-3
63	1.0E-2	1.5E-4	5.1E-5	1.6E-4	1.3E-4	3.2E-5	7.4E-3	1.0E-3
64	1.0E-2	1.4E-4	4.8E-5	1.5E-4	1.2E-4	3.0E-5	7.2E-3	1.0E-3
65	9.8E-3	1.4E-4	4.6E-5	1.5E-4	1.2E-4	2.9E-5	7.1E-3	9.5E-4
66	9.5E-3	1.3E-4	4.4E-5	1.4E-4	1.1E-4	2.8E-5	7.0E-3	9.0E-4
67	9.3E-3	1.3E-4	4.1E-5	1.3E-4	1.1E-4	2.6E-5	6.9E-3	8.6E-4
68	9.1E-3	1.2E-4	3.9E-5	1.3E-4	1.0E-4	2.5E-5	6.8E-3	8.2E-4
69	8.9E-3	1.2E-4	3.8E-5	1.2E-4	9.7E-5	2.4E-5	6.7E-3	7.8E-4
70	8.7E-3	1.2E-4	3.6E-5	1.2E-4	9.3E-5	2.3E-5	6.6E-3	7.5E-4
71	8.5E-3	1.1E-4	3.4E-5	1.1E-4	8.9E-5	2.2E-5	6.5E-3	7.1E-4
72	8.3E-3	1.1E-4	3.3E-5	1.1E-4	8.5E-5	2.1E-5	6.4E-3	6.8E-4
73	8.1E-3	1.0E-4	3.1E-5	1.0E-4	8.1E-5	2.0E-5	6.3E-3	6.5E-4
74	7.9E-3	1.0E-4	3.0E-5	9.6E-5	7.8E-5	1.9E-5	6.2E-3	6.2E-4
75	7.8E-3	9.8E-5	2.8E-5	9.2E-5	7.5E-5	1.8E-5	6.1E-3	5.9E-4
76	7.6E-3	9.5E-5	2.7E-5	8.8E-5	7.1E-5	1.7E-5	6.0E-3	5.6E-4
77	7.4E-3	9.2E-5	2.6E-5	8.4E-5	6.8E-5	1.6E-5	5.9E-3	5.4E-4
78	7.3E-3	8.9E-5	2.5E-5	8.0E-5	6.6E-5	1.6E-5	5.8E-3	5.2E-4
79	7.1E-3	8.6E-5	2.3E-5	7.7E-5	6.3E-5	1.5E-5	5.7E-3	4.9E-4
80	7.0E-3	8.3E-5	2.2E-5	7.4E-5	6.0E-5	1.4E-5	5.6E-3	4.7E-4
81	6.8E-3	8.1E-5	2.1E-5	7.1E-5	5.8E-5	1.4E-5	5.6E-3	4.5E-4
82	6.7E-3	7.8E-5	2.1E-5	6.8E-5	5.6E-5	1.3E-5	5.5E-3	4.3E-4
83	6.6E-3	7.6E-5	2.0E-5	6.5E-5	5.4E-5	1.3E-5	5.4E-3	4.2E-4
84	6.4E-3	7.4E-5	1.9E-5	6.2E-5	5.1E-5	1.2E-5	5.3E-3	4.0E-4
85	6.3E-3	7.2E-5	1.8E-5	6.0E-5	4.9E-5	1.2E-5	5.2E-3	3.8E-4
86	6.2E-3	6.9E-5	1.7E-5	5.7E-5	4.8E-5	1.1E-5	5.1E-3	3.7E-4
87	6.1E-3	6.8E-5	1.7E-5	5.5E-5	4.6E-5	1.1E-5	5.1E-3	3.5E-4
88	5.9E-3	6.6E-5	1.6E-5	5.3E-5	4.4E-5	1.0E-5	5.0E-3	3.4E-4
89	5.8E-3	6.4E-5	1.5E-5	5.1E-5	4.2E-5	9.8E-6	4.9E-3	3.2E-4
90	5.7E-3	6.2E-5	1.5E-5	4.9E-5	4.1E-5	9.4E-6	4.8E-3	3.1E-4
91	5.6E-3	6.0E-5	1.4E-5	4.7E-5	3.9E-5	9.1E-6	4.8E-3	3.0E-4
92	5.5E-3	5.9E-5	1.3E-5	4.5E-5	3.8E-5	8.7E-6	4.7E-3	2.9E-4
93	5.4E-3	5.7E-5	1.3E-5	4.4E-5	3.7E-5	8.4E-6	4.6E-3	2.8E-4
94	5.3E-3	5.6E-5	1.2E-5	4.2E-5	3.5E-5	8.1E-6	4.5E-3	2.7E-4
95	5.2E-3	5.4E-5	1.2E-5	4.1E-5	3.4E-5	7.8E-6	4.5E-3	2.6E-4
96	5.1E-3	5.3E-5	1.2E-5	3.9E-5	3.3E-5	7.5E-6	4.4E-3	2.5E-4
97	5.0E-3	5.2E-5	1.1E-5	3.8E-5	3.2E-5	7.2E-6	4.3E-3	2.4E-4
98	4.9E-3	5.0E-5	1.1E-5	3.7E-5	3.1E-5	7.0E-6	4.3E-3	2.3E-4
99	4.8E-3	4.9E-5	1.0E-5	3.5E-5	3.0E-5	6.7E-6	4.2E-3	2.2E-4
100	4.8E-3	4.8E-5	9.9E-6	3.4E-5	2.9E-5	6.5E-6	4.1E-3	2.1E-4
110	4.0E-3	3.8E-5	7.1E-6	2.5E-5	2.1E-5	4.6E-6	3.6E-3	1.5E-4
120	3.4E-3	3.0E-5	5.2E-6	1.9E-5	1.6E-5	3.5E-6	3.1E-3	1.2E-4
130	2.9E-3	2.5E-5	4.0E-6	1.4E-5	1.3E-5	2.7E-6	2.6E-3	8.9E-5
140	2.5E-3	2.1E-5	3.1E-6	1.1E-5	1.0E-5	2.1E-6	2.3E-3	7.0E-5
150	2.1E-3	1.7E-5	2.5E-6	9.3E-6	8.3E-6	1.7E-6	2.0E-3	5.7E-5
160	1.8E-3	1.4E-5	2.1E-6	7.6E-6	6.9E-6	1.4E-6	1.7E-3	4.6E-5
170	1.6E-3	1.2E-5	1.7E-6	6.3E-6	5.7E-6	1.1E-6	1.5E-3	3.8E-5
180	1.4E-3	1.0E-5	1.4E-6	5.2E-6	4.8E-6	9.5E-7	1.3E-3	3.2E-5
190	1.2E-3	8.4E-6	1.2E-6	4.4E-6	4.0E-6	8.0E-7	1.1E-3	2.7E-5
200	1.0E-3	7.1E-6	9.8E-7	3.7E-6	3.3E-6	6.7E-7	9.8E-4	2.2E-5
210	9.1E-4	6.0E-6	8.2E-7	3.1E-6	2.8E-6	5.6E-7	8.6E-4	1.9E-5
220	8.0E-4	5.0E-6	6.9E-7	2.6E-6	2.4E-6	4.7E-7	7.5E-4	1.6E-5
230	7.0E-4	4.2E-6	5.8E-7	2.2E-6	2.0E-6	4.0E-7	6.7E-4	1.3E-5
240	6.2E-4	3.6E-6	4.9E-7	1.8E-6	1.7E-6	3.3E-7	5.9E-4	1.1E-5
250	5.5E-4	3.0E-6	4.1E-7	1.6E-6	1.4E-6	2.8E-7	5.2E-4	9.4E-6
260	4.9E-4	2.5E-6	3.5E-7	1.3E-6	1.2E-6	2.4E-7	4.7E-4	7.9E-6
270	4.4E-4	2.1E-6	2.9E-7	1.1E-6	1.0E-6	2.0E-7	4.2E-4	6.7E-6
280	3.9E-4	1.8E-6	2.5E-7	9.3E-7	8.5E-7	1.7E-7	3.7E-4	5.7E-6
290	3.5E-4	1.5E-6	2.1E-7	7.9E-7	7.2E-7	1.4E-7	3.4E-4	4.8E-6
300	3.1E-4	1.3E-6	1.8E-7	6.6E-7	6.1E-7	1.2E-7	3.0E-4	4.0E-6
310	2.8E-4	1.1E-6	1.5E-7	5.6E-7	5.1E-7	1.0E-7	2.7E-4	3.4E-6
320	2.6E-4	9.3E-7	1.3E-7	4.8E-7	4.3E-7	8.6E-8	2.5E-4	2.9E-6
330	2.3E-4	7.9E-7	1.1E-7	4.0E-7	3.7E-7	7.3E-8	2.3E-4	2.4E-6
340	2.1E-4	6.7E-7	9.1E-8	3.4E-7	3.1E-7	6.2E-8	2.1E-4	2.1E-6
350	1.9E-4	5.6E-7	7.7E-8	2.9E-7	2.6E-7	5.2E-8	1.9E-4	1.8E-6
360	1.8E-4	4.8E-7	6.5E-8	2.4E-7	2.2E-7	4.4E-8	1.7E-4	1.5E-6
365	1.7E-4	4.4E-7	6.0E-8	2.3E-7	2.1E-7	4.1E-8	1.6E-4	1.4E-6
370	1.6E-4	4.1E-7	5.5E-8	2.1E-7	1.9E-7	3.8E-8	1.6E-4	1.3E-6
380	1.5E-4	3.5E-7	4.7E-8	1.8E-7	1.6E-7	3.2E-8	1.4E-4	1.1E-6
390	1.4E-4	3.0E-7	4.0E-8	1.5E-7	1.4E-7	2.7E-8	1.3E-4	9.1E-7
400	1.3E-4	2.5E-7	3.4E-8	1.3E-7	1.2E-7	2.3E-8	1.2E-4	7.7E-7
410	1.2E-4	2.1E-7	2.9E-8	1.1E-7	1.0E-7	2.0E-8	1.1E-4	6.6E-7
420	1.1E-4	1.8E-7	2.5E-8	9.3E-8	8.5E-8	1.7E-8	1.1E-4	5.6E-7
430	9.9E-5	1.6E-7	2.1E-8	8.0E-8	7.3E-8	1.4E-8	9.8E-5	4.8E-7
440	9.2E-5	1.4E-7	1.8E-8	6.8E-8	6.2E-8	1.2E-8	9.1E-5	4.1E-7
450	8.6E-5	1.2E-7	1.5E-8	5.8E-8	5.3E-8	1.1E-8	8.4E-5	3.5E-7
460	8.0E-5	1.0E-7	1.3E-8	5.0E-8	4.6E-8	9.0E-9	7.9E-5	3.0E-7
470	7.4E-5	8.6E-8	1.1E-8	4.3E-8	4.0E-8	7.8E-9	7.3E-5	2.6E-7
480	6.9E-5	7.5E-8	9.8E-9	3.7E-8	3.4E-8	6.7E-9	6.8E-5	2.3E-7
490	6.4E-5	6.5E-8	8.5E-9	3.2E-8	3.0E-8	5.8E-9	6.4E-5	1.9E-7
500	6.0E-5	5.6E-8	7.3E-9	2.8E-8	2.6E-8	5.0E-9	6.0E-5	1.7E-7
510	5.6E-5	4.9E-8	6.4E-9	2.4E-8	2.2E-8	4.4E-9	5.6E-5	1.5E-7
520	5.2E-5	4.3E-8	5.5E-9	2.1E-8	1.9E-8	3.8E-9	5.2E-5	1.3E-7
530	4.9E-5	3.7E-8	4.8E-9	1.8E-8	1.7E-8	3.3E-9	4.9E-5	1.1E-7
540	4.6E-5	3.3E-8	4.2E-9	1.6E-8	1.5E-8	2.9E-9	4.6E-5	9.7E-8
550	4.3E-5	2.9E-8	3.7E-9	1.4E-8	1.3E-8	2.5E-9	4.3E-5	8.5E-8
560	4.0E-5	2.6E-8	3.3E-9	1.2E-8	1.1E-8	2.2E-9	4.0E-5	7.5E-8
570	3.8E-5	2.3E-8	2.9E-9	1.1E-8	1.0E-8	2.0E-9	3.7E-5	6.6E-8
580	3.5E-5	2.0E-8	2.5E-9	9.7E-9	9.0E-9	1.7E-9	3.5E-5	5.9E-8
590	3.3E-5	1.8E-8	2.2E-9	8.6E-9	8.0E-9	1.5E-9	3.3E-5	5.2E-8
600	3.1E-5	1.6E-8	2.0E-9	7.7E-9	7.1E-9	1.4E-9	3.1E-5	4.6E-8
610	2.9E-5	1.4E-8	1.8E-9	6.9E-9	6.4E-9	1.2E-9	2.9E-5	4.1E-8
620	2.7E-5	1.3E-8	1.6E-9	6.2E-9	5.7E-9	1.1E-9	2.7E-5	3.7E-8
630	2.6E-5	1.2E-8	1.4E-9	5.5E-9	5.2E-9	9.9E-10	2.6E-5	3.3E-8
640	2.4E-5	1.1E-8	1.3E-9	5.0E-9	4.7E-9	8.9E-10	2.4E-5	3.0E-8
650	2.3E-5	9.6E-9	1.2E-9	4.5E-9	4.2E-9	8.0E-10	2.3E-5	2.7E-8
660	2.1E-5	8.7E-9	1.1E-9	4.1E-9	3.8E-9	7.3E-10	2.1E-5	2.5E-8
670	2.0E-5	8.0E-9	9.6E-10	3.7E-9	3.5E-9	6.6E-10	2.0E-5	2.2E-8
680	1.9E-5	7.3E-9	8.7E-10	3.4E-9	3.2E-9	6.0E-10	1.9E-5	2.0E-8
690	1.8E-5	6.7E-9	8.0E-10	3.1E-9	2.9E-9	5.5E-10	1.8E-5	1.9E-8
700	1.7E-5	6.1E-9	7.3E-10	2.8E-9	2.7E-9	5.0E-10	1.6E-5	1.7E-8
710	1.6E-5	5.6E-9	6.7E-10	2.6E-9	2.4E-9	4.6E-10	1.5E-5	1.6E-8
720	1.5E-5	5.2E-9	6.1E-10	2.4E-9	2.2E-9	4.2E-10	1.5E-5	1.4E-8
730	1.4E-5	4.8E-9	5.6E-10	2.2E-9	2.1E-9	3.9E-10	1.4E-5	1.3E-8
740	1.3E-5	4.4E-9	5.2E-10	2.0E-9	1.9E-9	3.6E-10	1.3E-5	1.2E-8
750	1.2E-5	4.1E-9	4.8E-10	1.9E-9	1.8E-9	3.3E-10	1.2E-5	1.1E-8
760	1.1E-5	3.8E-9	4.4E-10	1.7E-9	1.6E-9	3.1E-10	1.1E-5	1.0E-8
770	1.1E-5	3.5E-9	4.1E-10	1.6E-9	1.5E-9	2.8E-10	1.1E-5	9.6E-9
780	1.0E-5	3.3E-9	3.8E-10	1.5E-9	1.4E-9	2.6E-10	1.0E-5	8.9E-9
790	9.5E-6	3.0E-9	3.5E-10	1.4E-9	1.3E-9	2.5E-10	9.4E-6	8.3E-9
800	8.9E-6	2.8E-9	3.3E-10	1.3E-9	1.2E-9	2.3E-10	8.9E-6	7.7E-9
810	8.4E-6	2.6E-9	3.1E-10	1.2E-9	1.1E-9	2.1E-10	8.3E-6	7.1E-9
820	7.9E-6	2.5E-9	2.8E-10	1.1E-9	1.1E-9	2.0E-10	7.9E-6	6.7E-9
830	7.4E-6	2.3E-9	2.6E-10	1.0E-9	9.8E-10	1.8E-10	7.4E-6	6.2E-9
840	7.0E-6	2.1E-9	2.5E-10	9.7E-10	9.1E-10	1.7E-10	6.9E-6	5.8E-9
850	6.5E-6	2.0E-9	2.3E-10	9.1E-10	8.5E-10	1.6E-10	6.5E-6	5.4E-9
860	6.2E-6	1.9E-9	2.2E-10	8.5E-10	8.0E-10	1.5E-10	6.1E-6	5.0E-9
870	5.8E-6	1.8E-9	2.0E-10	7.9E-10	7.5E-10	1.4E-10	5.8E-6	4.7E-9
880	5.4E-6	1.6E-9	1.9E-10	7.4E-10	7.0E-10	1.3E-10	5.4E-6	4.4E-9
890	5.1E-6	1.5E-9	1.8E-10	6.9E-10	6.5E-10	1.2E-10	5.1E-6	4.1E-9
900	4.8E-6	1.4E-9	1.6E-10	6.5E-10	6.1E-10	1.1E-10	4.8E-6	3.9E-9
910	4.5E-6	1.3E-9	1.5E-10	6.1E-10	5.7E-10	1.1E-10	4.5E-6	3.6E-9
920	4.3E-6	1.3E-9	1.4E-10	5.7E-10	5.4E-10	1.0E-10	4.2E-6	3.4E-9
930	4.0E-6	1.2E-9	1.4E-10	5.3E-10	5.0E-10	-	4.0E-6	3.2E-9
940	3.8E-6	1.1E-9	1.3E-10	5.0E-10	4.7E-10	-	3.8E-6	3.0E-9
950	3.5E-6	1.0E-9	1.2E-10	4.7E-10	4.4E-10	-	3.5E-6	2.8E-9
960	3.3E-6	9.7E-10	1.1E-10	4.4E-10	4.1E-10	-	3.3E-6	2.6E-9
970	3.1E-6	9.1E-10	1.0E-10	4.1E-10	3.9E-10	-	3.1E-6	2.4E-9
980	2.9E-6	8.6E-10	-	3.9E-10	3.6E-10	-	2.9E-6	2.3E-9
990	2.8E-6	8.0E-10	-	3.6E-10	3.4E-10	-	2.8E-6	2.2E-9
1000	2.6E-6	7.5E-10	-	3.4E-10	3.2E-10	-	2.6E-6	2.0E-9
1010	2.4E-6	7.1E-10	-	3.2E-10	3.0E-10	-	2.4E-6	1.9E-9
1020	2.3E-6	6.6E-10	-	3.0E-10	2.8E-10	-	2.3E-6	1.8E-9
1030	2.2E-6	6.2E-10	-	2.8E-10	2.6E-10	-	2.2E-6	1.7E-9
1040	2.0E-6	5.8E-10	-	2.6E-10	2.5E-10	-	2.0E-6	1.6E-9
1050	1.9E-6	5.5E-10	-	2.5E-10	2.3E-10	-	1.9E-6	1.5E-9
1060	1.8E-6	5.2E-10	-	2.3E-10	2.2E-10	-	1.8E-6	1.4E-9
1070	1.7E-6	4.8E-10	-	2.2E-10	2.1E-10	-	1.7E-6	1.3E-9
1080	1.6E-6	4.5E-10	-	2.0E-10	1.9E-10	-	1.6E-6	1.2E-9
1090	1.5E-6	4.3E-10	-	1.9E-10	1.8E-10	-	1.5E-6	1.1E-9
1095	1.5E-6	4.1E-10	-	1.9E-10	1.8E-10	-	1.5E-6	1.1E-9
1100	1.4E-6	4.0E-10	-	1.8E-10	1.7E-10	-	1.4E-6	1.1E-9
1200	7.6E-7	2.1E-10	-	-	-	-	7.6E-7	5.7E-10
1300	4.1E-7	1.1E-10	-	-	-	-	4.1E-7	3.1E-10
1400	2.2E-7	-	-	-	-	-	2.2E-7	1.6E-10
1500	1.2E-7	-	-	-	-	-	1.2E-7	-
1600	6.6E-8	-	-	-	-	-	6.6E-8	-
1700	3.6E-8	-	-	-	-	-	3.6E-8	-
1800	2.0E-8	-	-	-	-	-	1.9E-8	-
1900	1.1E-8	-	-	-	-	-	1.1E-8	-
2000	5.8E-9	-	-	-	-	-	5.8E-9	-
2100	3.1E-9	-	-	-	-	-	3.1E-9	-
2200	1.7E-9	-	-	-	-	-	1.7E-9	-
2300	9.3E-10	-	-	-	-	-	9.3E-10	-
2400	5.1E-10	-	-	-	-	-	5.1E-10	-
2500	2.8E-10	-	-	-	-	-	2.8E-10	-
2600	1.5E-10	-	-	-	-	-	1.5E-10	-
