Radionuclide	Tc-95m
Route of Intake	Inhalation
Material	Aerosols Type S, fA=9E-3
AMTD/AMAD, µm	0.01

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
30	3.2E-1	1.6E-5	7.4E-4	1.3E-3	3.2E-1	9.1E-7	1.9E-5	2.8E-5
31	3.1E-1	1.5E-5	7.1E-4	1.2E-3	3.1E-1	8.9E-7	1.9E-5	2.7E-5
32	3.1E-1	1.5E-5	6.9E-4	1.2E-3	3.1E-1	8.7E-7	1.9E-5	2.6E-5
33	3.0E-1	1.5E-5	6.7E-4	1.1E-3	3.0E-1	8.5E-7	1.8E-5	2.6E-5
34	3.0E-1	1.4E-5	6.5E-4	1.1E-3	3.0E-1	8.3E-7	1.8E-5	2.5E-5
35	3.0E-1	1.4E-5	6.3E-4	1.1E-3	3.0E-1	8.2E-7	1.8E-5	2.4E-5
36	2.9E-1	1.4E-5	6.2E-4	1.1E-3	2.9E-1	8.0E-7	1.7E-5	2.3E-5
37	2.9E-1	1.4E-5	6.0E-4	1.0E-3	2.9E-1	7.9E-7	1.7E-5	2.3E-5
38	2.8E-1	1.3E-5	5.9E-4	1.0E-3	2.8E-1	7.8E-7	1.7E-5	2.2E-5
39	2.8E-1	1.3E-5	5.8E-4	9.9E-4	2.8E-1	7.6E-7	1.7E-5	2.1E-5
40	2.8E-1	1.3E-5	5.7E-4	9.8E-4	2.8E-1	7.5E-7	1.7E-5	2.1E-5
41	2.7E-1	1.3E-5	5.6E-4	9.6E-4	2.7E-1	7.4E-7	1.6E-5	2.0E-5
42	2.7E-1	1.3E-5	5.5E-4	9.4E-4	2.7E-1	7.3E-7	1.6E-5	2.0E-5
43	2.7E-1	1.2E-5	5.4E-4	9.3E-4	2.7E-1	7.1E-7	1.6E-5	1.9E-5
44	2.6E-1	1.2E-5	5.3E-4	9.1E-4	2.6E-1	7.0E-7	1.6E-5	1.8E-5
45	2.6E-1	1.2E-5	5.2E-4	9.0E-4	2.6E-1	6.9E-7	1.6E-5	1.8E-5
46	2.6E-1	1.2E-5	5.1E-4	8.8E-4	2.5E-1	6.8E-7	1.5E-5	1.7E-5
47	2.5E-1	1.2E-5	5.0E-4	8.7E-4	2.5E-1	6.7E-7	1.5E-5	1.7E-5
48	2.5E-1	1.1E-5	4.9E-4	8.6E-4	2.5E-1	6.6E-7	1.5E-5	1.7E-5
49	2.5E-1	1.1E-5	4.9E-4	8.4E-4	2.4E-1	6.5E-7	1.5E-5	1.6E-5
50	2.4E-1	1.1E-5	4.8E-4	8.3E-4	2.4E-1	6.4E-7	1.5E-5	1.6E-5
51	2.4E-1	1.1E-5	4.7E-4	8.2E-4	2.4E-1	6.3E-7	1.5E-5	1.5E-5
52	2.4E-1	1.1E-5	4.7E-4	8.1E-4	2.4E-1	6.2E-7	1.4E-5	1.5E-5
53	2.3E-1	1.1E-5	4.6E-4	7.9E-4	2.3E-1	6.1E-7	1.4E-5	1.4E-5
54	2.3E-1	1.0E-5	4.5E-4	7.8E-4	2.3E-1	6.0E-7	1.4E-5	1.4E-5
55	2.3E-1	1.0E-5	4.5E-4	7.7E-4	2.3E-1	6.0E-7	1.4E-5	1.4E-5
56	2.2E-1	1.0E-5	4.4E-4	7.6E-4	2.2E-1	5.9E-7	1.4E-5	1.3E-5
57	2.2E-1	1.0E-5	4.3E-4	7.5E-4	2.2E-1	5.8E-7	1.4E-5	1.3E-5
58	2.2E-1	9.8E-6	4.3E-4	7.4E-4	2.2E-1	5.7E-7	1.4E-5	1.3E-5
59	2.1E-1	9.7E-6	4.2E-4	7.3E-4	2.1E-1	5.6E-7	1.3E-5	1.2E-5
60	2.1E-1	9.5E-6	4.1E-4	7.2E-4	2.1E-1	5.5E-7	1.3E-5	1.2E-5
61	2.1E-1	9.4E-6	4.1E-4	7.1E-4	2.1E-1	5.4E-7	1.3E-5	1.2E-5
62	2.1E-1	9.3E-6	4.0E-4	7.0E-4	2.1E-1	5.4E-7	1.3E-5	1.1E-5
63	2.0E-1	9.1E-6	4.0E-4	6.9E-4	2.0E-1	5.3E-7	1.3E-5	1.1E-5
64	2.0E-1	9.0E-6	3.9E-4	6.8E-4	2.0E-1	5.2E-7	1.3E-5	1.1E-5
65	2.0E-1	8.9E-6	3.8E-4	6.7E-4	2.0E-1	5.1E-7	1.3E-5	1.1E-5
66	2.0E-1	8.7E-6	3.8E-4	6.6E-4	1.9E-1	5.1E-7	1.2E-5	1.0E-5
67	1.9E-1	8.6E-6	3.7E-4	6.5E-4	1.9E-1	5.0E-7	1.2E-5	1.0E-5
68	1.9E-1	8.5E-6	3.7E-4	6.4E-4	1.9E-1	4.9E-7	1.2E-5	1.0E-5
69	1.9E-1	8.4E-6	3.6E-4	6.3E-4	1.9E-1	4.9E-7	1.2E-5	9.8E-6
70	1.9E-1	8.3E-6	3.6E-4	6.2E-4	1.8E-1	4.8E-7	1.2E-5	9.5E-6
71	1.8E-1	8.1E-6	3.5E-4	6.1E-4	1.8E-1	4.7E-7	1.2E-5	9.3E-6
72	1.8E-1	8.0E-6	3.5E-4	6.0E-4	1.8E-1	4.7E-7	1.2E-5	9.1E-6
73	1.8E-1	7.9E-6	3.4E-4	5.9E-4	1.8E-1	4.6E-7	1.1E-5	8.9E-6
74	1.8E-1	7.8E-6	3.4E-4	5.9E-4	1.8E-1	4.5E-7	1.1E-5	8.7E-6
75	1.7E-1	7.7E-6	3.3E-4	5.8E-4	1.7E-1	4.5E-7	1.1E-5	8.5E-6
76	1.7E-1	7.6E-6	3.3E-4	5.7E-4	1.7E-1	4.4E-7	1.1E-5	8.4E-6
77	1.7E-1	7.5E-6	3.2E-4	5.6E-4	1.7E-1	4.3E-7	1.1E-5	8.2E-6
78	1.7E-1	7.4E-6	3.2E-4	5.5E-4	1.7E-1	4.3E-7	1.1E-5	8.0E-6
79	1.6E-1	7.3E-6	3.1E-4	5.4E-4	1.6E-1	4.2E-7	1.1E-5	7.8E-6
80	1.6E-1	7.2E-6	3.1E-4	5.4E-4	1.6E-1	4.2E-7	1.1E-5	7.7E-6
81	1.6E-1	7.1E-6	3.1E-4	5.3E-4	1.6E-1	4.1E-7	1.1E-5	7.5E-6
82	1.6E-1	7.0E-6	3.0E-4	5.2E-4	1.6E-1	4.0E-7	1.0E-5	7.4E-6
83	1.6E-1	6.9E-6	3.0E-4	5.1E-4	1.6E-1	4.0E-7	1.0E-5	7.2E-6
84	1.5E-1	6.8E-6	2.9E-4	5.1E-4	1.5E-1	3.9E-7	1.0E-5	7.1E-6
85	1.5E-1	6.7E-6	2.9E-4	5.0E-4	1.5E-1	3.9E-7	1.0E-5	6.9E-6
86	1.5E-1	6.6E-6	2.8E-4	4.9E-4	1.5E-1	3.8E-7	1.0E-5	6.8E-6
87	1.5E-1	6.5E-6	2.8E-4	4.9E-4	1.5E-1	3.8E-7	9.9E-6	6.7E-6
88	1.5E-1	6.4E-6	2.8E-4	4.8E-4	1.5E-1	3.7E-7	9.8E-6	6.6E-6
89	1.4E-1	6.3E-6	2.7E-4	4.7E-4	1.4E-1	3.7E-7	9.7E-6	6.4E-6
90	1.4E-1	6.2E-6	2.7E-4	4.6E-4	1.4E-1	3.6E-7	9.6E-6	6.3E-6
91	1.4E-1	6.1E-6	2.6E-4	4.6E-4	1.4E-1	3.6E-7	9.5E-6	6.2E-6
92	1.4E-1	6.1E-6	2.6E-4	4.5E-4	1.4E-1	3.5E-7	9.4E-6	6.1E-6
93	1.4E-1	6.0E-6	2.6E-4	4.5E-4	1.4E-1	3.5E-7	9.3E-6	6.0E-6
94	1.3E-1	5.9E-6	2.5E-4	4.4E-4	1.3E-1	3.4E-7	9.2E-6	5.8E-6
95	1.3E-1	5.8E-6	2.5E-4	4.3E-4	1.3E-1	3.4E-7	9.1E-6	5.7E-6
96	1.3E-1	5.7E-6	2.5E-4	4.3E-4	1.3E-1	3.3E-7	9.0E-6	5.6E-6
97	1.3E-1	5.7E-6	2.4E-4	4.2E-4	1.3E-1	3.3E-7	8.9E-6	5.5E-6
98	1.3E-1	5.6E-6	2.4E-4	4.1E-4	1.3E-1	3.2E-7	8.8E-6	5.4E-6
99	1.3E-1	5.5E-6	2.4E-4	4.1E-4	1.3E-1	3.2E-7	8.7E-6	5.3E-6
100	1.2E-1	5.4E-6	2.3E-4	4.0E-4	1.2E-1	3.1E-7	8.6E-6	5.2E-6
110	1.1E-1	4.7E-6	2.0E-4	3.5E-4	1.1E-1	2.7E-7	7.7E-6	4.4E-6
120	9.6E-2	4.1E-6	1.7E-4	3.0E-4	9.5E-2	2.4E-7	6.9E-6	3.8E-6
130	8.4E-2	3.6E-6	1.5E-4	2.6E-4	8.3E-2	2.1E-7	6.2E-6	3.2E-6
140	7.3E-2	3.2E-6	1.3E-4	2.3E-4	7.3E-2	1.8E-7	5.6E-6	2.8E-6
150	6.4E-2	2.8E-6	1.1E-4	2.0E-4	6.4E-2	1.6E-7	5.0E-6	2.4E-6
160	5.6E-2	2.4E-6	9.8E-5	1.7E-4	5.6E-2	1.4E-7	4.5E-6	2.1E-6
170	4.9E-2	2.1E-6	8.5E-5	1.5E-4	4.9E-2	1.2E-7	4.1E-6	1.8E-6
180	4.3E-2	1.8E-6	7.3E-5	1.3E-4	4.3E-2	1.1E-7	3.7E-6	1.6E-6
190	3.8E-2	1.6E-6	6.3E-5	1.1E-4	3.8E-2	9.4E-8	3.3E-6	1.4E-6
200	3.3E-2	1.4E-6	5.5E-5	9.5E-5	3.3E-2	8.2E-8	2.9E-6	1.2E-6
210	2.9E-2	1.2E-6	4.8E-5	8.2E-5	2.9E-2	7.2E-8	2.6E-6	1.0E-6
220	2.6E-2	1.1E-6	4.1E-5	7.1E-5	2.6E-2	6.3E-8	2.4E-6	9.1E-7
230	2.3E-2	9.5E-7	3.6E-5	6.2E-5	2.3E-2	5.5E-8	2.1E-6	8.0E-7
240	2.0E-2	8.4E-7	3.1E-5	5.4E-5	2.0E-2	4.8E-8	1.9E-6	7.0E-7
250	1.7E-2	7.3E-7	2.7E-5	4.6E-5	1.7E-2	4.2E-8	1.7E-6	6.1E-7
260	1.5E-2	6.4E-7	2.3E-5	4.0E-5	1.5E-2	3.7E-8	1.5E-6	5.4E-7
270	1.3E-2	5.6E-7	2.0E-5	3.5E-5	1.3E-2	3.3E-8	1.4E-6	4.7E-7
280	1.2E-2	4.9E-7	1.7E-5	3.0E-5	1.2E-2	2.9E-8	1.2E-6	4.1E-7
290	1.0E-2	4.3E-7	1.5E-5	2.6E-5	1.0E-2	2.5E-8	1.1E-6	3.6E-7
300	9.2E-3	3.8E-7	1.3E-5	2.3E-5	9.1E-3	2.2E-8	1.0E-6	3.2E-7
310	8.1E-3	3.3E-7	1.1E-5	2.0E-5	8.0E-3	1.9E-8	9.0E-7	2.8E-7
320	7.1E-3	2.9E-7	9.8E-6	1.7E-5	7.1E-3	1.7E-8	8.0E-7	2.5E-7
330	6.2E-3	2.6E-7	8.4E-6	1.5E-5	6.2E-3	1.5E-8	7.2E-7	2.2E-7
340	5.5E-3	2.3E-7	7.3E-6	1.3E-5	5.5E-3	1.3E-8	6.5E-7	1.9E-7
350	4.8E-3	2.0E-7	6.3E-6	1.1E-5	4.8E-3	1.2E-8	5.8E-7	1.7E-7
360	4.3E-3	1.8E-7	5.5E-6	9.6E-6	4.3E-3	1.0E-8	5.2E-7	1.5E-7
365	4.0E-3	1.6E-7	5.1E-6	8.9E-6	4.0E-3	9.5E-9	4.9E-7	1.4E-7
370	3.8E-3	1.5E-7	4.8E-6	8.3E-6	3.7E-3	8.9E-9	4.7E-7	1.3E-7
380	3.3E-3	1.4E-7	4.1E-6	7.2E-6	3.3E-3	7.9E-9	4.2E-7	1.1E-7
390	2.9E-3	1.2E-7	3.6E-6	6.2E-6	2.9E-3	6.9E-9	3.7E-7	9.9E-8
400	2.6E-3	1.1E-7	3.1E-6	5.4E-6	2.6E-3	6.1E-9	3.4E-7	8.7E-8
410	2.3E-3	9.2E-8	2.7E-6	4.7E-6	2.3E-3	5.4E-9	3.0E-7	7.7E-8
420	2.0E-3	8.1E-8	2.3E-6	4.0E-6	2.0E-3	4.7E-9	2.7E-7	6.8E-8
430	1.8E-3	7.2E-8	2.0E-6	3.5E-6	1.8E-3	4.2E-9	2.4E-7	5.9E-8
440	1.6E-3	6.3E-8	1.7E-6	3.0E-6	1.6E-3	3.7E-9	2.2E-7	5.2E-8
450	1.4E-3	5.6E-8	1.5E-6	2.6E-6	1.4E-3	3.2E-9	1.9E-7	4.6E-8
460	1.2E-3	4.9E-8	1.3E-6	2.3E-6	1.2E-3	2.8E-9	1.7E-7	4.1E-8
470	1.1E-3	4.3E-8	1.1E-6	2.0E-6	1.1E-3	2.5E-9	1.6E-7	3.6E-8
480	9.4E-4	3.8E-8	9.8E-7	1.7E-6	9.4E-4	2.2E-9	1.4E-7	3.2E-8
490	8.3E-4	3.4E-8	8.5E-7	1.5E-6	8.3E-4	1.9E-9	1.2E-7	2.8E-8
500	7.4E-4	3.0E-8	7.4E-7	1.3E-6	7.3E-4	1.7E-9	1.1E-7	2.4E-8
510	6.5E-4	2.6E-8	6.4E-7	1.1E-6	6.5E-4	1.5E-9	1.0E-7	2.2E-8
520	5.8E-4	2.3E-8	5.5E-7	9.7E-7	5.7E-4	1.3E-9	9.0E-8	1.9E-8
530	5.1E-4	2.0E-8	4.8E-7	8.4E-7	5.1E-4	1.2E-9	8.0E-8	1.7E-8
540	4.5E-4	1.8E-8	4.1E-7	7.3E-7	4.5E-4	1.0E-9	7.2E-8	1.5E-8
550	4.0E-4	1.6E-8	3.6E-7	6.3E-7	4.0E-4	9.2E-10	6.4E-8	1.3E-8
560	3.5E-4	1.4E-8	3.1E-7	5.5E-7	3.5E-4	8.1E-10	5.8E-8	1.2E-8
570	3.1E-4	1.2E-8	2.7E-7	4.7E-7	3.1E-4	7.2E-10	5.2E-8	1.0E-8
580	2.7E-4	1.1E-8	2.3E-7	4.1E-7	2.7E-4	6.3E-10	4.6E-8	9.0E-9
590	2.4E-4	9.6E-9	2.0E-7	3.6E-7	2.4E-4	5.6E-10	4.1E-8	7.9E-9
600	2.2E-4	8.5E-9	1.8E-7	3.1E-7	2.1E-4	4.9E-10	3.7E-8	7.0E-9
610	1.9E-4	7.5E-9	1.5E-7	2.7E-7	1.9E-4	4.4E-10	3.3E-8	6.2E-9
620	1.7E-4	6.6E-9	1.3E-7	2.3E-7	1.7E-4	3.9E-10	3.0E-8	5.5E-9
630	1.5E-4	5.9E-9	1.1E-7	2.0E-7	1.5E-4	3.4E-10	2.7E-8	4.8E-9
640	1.3E-4	5.2E-9	9.9E-8	1.7E-7	1.3E-4	3.0E-10	2.4E-8	4.3E-9
650	1.2E-4	4.6E-9	8.6E-8	1.5E-7	1.2E-4	2.7E-10	2.1E-8	3.8E-9
660	1.0E-4	4.1E-9	7.5E-8	1.3E-7	1.0E-4	2.4E-10	1.9E-8	3.3E-9
670	9.2E-5	3.6E-9	6.5E-8	1.1E-7	9.2E-5	2.1E-10	1.7E-8	3.0E-9
680	8.1E-5	3.2E-9	5.6E-8	9.9E-8	8.1E-5	1.8E-10	1.5E-8	2.6E-9
690	7.2E-5	2.8E-9	4.9E-8	8.6E-8	7.2E-5	1.6E-10	1.4E-8	2.3E-9
700	6.4E-5	2.5E-9	4.2E-8	7.5E-8	6.4E-5	1.4E-10	1.2E-8	2.0E-9
710	5.7E-5	2.2E-9	3.7E-8	6.5E-8	5.7E-5	1.3E-10	1.1E-8	1.8E-9
720	5.0E-5	2.0E-9	3.2E-8	5.6E-8	5.0E-5	1.1E-10	9.8E-9	1.6E-9
730	4.5E-5	1.7E-9	2.8E-8	4.9E-8	4.4E-5	-	8.7E-9	1.4E-9
740	4.0E-5	1.5E-9	2.4E-8	4.2E-8	3.9E-5	-	7.8E-9	1.3E-9
750	3.5E-5	1.4E-9	2.1E-8	3.7E-8	3.5E-5	-	7.0E-9	1.1E-9
760	3.1E-5	1.2E-9	1.8E-8	3.2E-8	3.1E-5	-	6.3E-9	9.9E-10
770	2.8E-5	1.1E-9	1.6E-8	2.8E-8	2.8E-5	-	5.6E-9	8.7E-10
780	2.4E-5	9.5E-10	1.4E-8	2.4E-8	2.4E-5	-	5.0E-9	7.7E-10
790	2.2E-5	8.4E-10	1.2E-8	2.1E-8	2.2E-5	-	4.5E-9	6.9E-10
800	1.9E-5	7.4E-10	1.0E-8	1.8E-8	1.9E-5	-	4.0E-9	6.1E-10
810	1.7E-5	6.6E-10	8.9E-9	1.6E-8	1.7E-5	-	3.6E-9	5.4E-10
820	1.5E-5	5.8E-10	7.7E-9	1.4E-8	1.5E-5	-	3.2E-9	4.8E-10
830	1.3E-5	5.2E-10	6.7E-9	1.2E-8	1.3E-5	-	2.9E-9	4.2E-10
840	1.2E-5	4.6E-10	5.8E-9	1.0E-8	1.2E-5	-	2.6E-9	3.8E-10
850	1.1E-5	4.1E-10	5.0E-9	9.0E-9	1.1E-5	-	2.3E-9	3.3E-10
860	9.4E-6	3.6E-10	4.4E-9	7.8E-9	9.4E-6	-	2.1E-9	3.0E-10
870	8.4E-6	3.2E-10	3.8E-9	6.8E-9	8.4E-6	-	1.8E-9	2.6E-10
880	7.4E-6	2.8E-10	3.3E-9	5.9E-9	7.4E-6	-	1.5E-9	2.3E-10
890	6.6E-6	2.5E-10	2.9E-9	5.1E-9	6.6E-6	-	1.3E-9	2.1E-10
900	5.9E-6	2.2E-10	2.5E-9	4.5E-9	5.9E-6	-	1.2E-9	1.8E-10
910	5.2E-6	2.0E-10	2.2E-9	3.9E-9	5.2E-6	-	1.1E-9	1.6E-10
920	4.6E-6	1.8E-10	1.9E-9	3.4E-9	4.6E-6	-	9.4E-10	1.4E-10
930	4.1E-6	1.6E-10	1.6E-9	2.9E-9	4.1E-6	-	8.4E-10	1.3E-10
940	3.7E-6	1.4E-10	1.4E-9	2.5E-9	3.7E-6	-	7.5E-10	1.1E-10
950	3.3E-6	1.2E-10	1.2E-9	2.2E-9	3.3E-6	-	6.8E-10	-
960	2.9E-6	1.1E-10	1.1E-9	1.9E-9	2.9E-6	-	6.0E-10	-
970	2.6E-6	-	9.3E-10	1.5E-9	2.6E-6	-	5.4E-10	-
980	2.3E-6	-	8.1E-10	1.3E-9	2.3E-6	-	4.8E-10	-
990	2.0E-6	-	7.0E-10	1.1E-9	2.0E-6	-	4.3E-10	-
1000	1.8E-6	-	6.1E-10	9.2E-10	1.8E-6	-	3.9E-10	-
1010	1.6E-6	-	5.3E-10	8.0E-10	1.6E-6	-	3.5E-10	-
1020	1.4E-6	-	4.6E-10	7.0E-10	1.4E-6	-	3.1E-10	-
1030	1.3E-6	-	4.0E-10	6.1E-10	1.3E-6	-	2.8E-10	-
1040	1.1E-6	-	3.5E-10	5.3E-10	1.1E-6	-	2.5E-10	-
1050	1.0E-6	-	3.1E-10	4.6E-10	1.0E-6	-	1.3E-10	-
1060	9.0E-7	-	2.7E-10	4.0E-10	8.9E-7	-	1.1E-10	-
1070	8.0E-7	-	2.3E-10	3.5E-10	8.0E-7	-	1.0E-10	-
1080	7.1E-7	-	2.0E-10	3.0E-10	7.1E-7	-	-	-
1090	6.3E-7	-	1.8E-10	-	6.3E-7	-	-	-
1095	6.0E-7	-	1.6E-10	-	5.9E-7	-	-	-
1100	5.6E-7	-	1.5E-10	-	5.6E-7	-	-	-
1200	1.8E-7	-	-	-	1.7E-7	-	-	-
1300	5.5E-8	-	-	-	5.5E-8	-	-	-
1400	1.7E-8	-	-	-	1.7E-8	-	-	-
1500	5.4E-9	-	-	-	5.4E-9	-	-	-
1600	1.7E-9	-	-	-	1.6E-9	-	-	-
1700	5.4E-10	-	-	-	5.1E-10	-	-	-
1800	1.7E-10	-	-	-	1.6E-10	-	-	-
