Radionuclide	Ra-228
Route of Intake	Inhalation
Material	Aerosols Type F, Nitrate, fA=0.2
AMTD/AMAD, µm	5

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body (Ac-228)	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract* (Ac-228)	Lungs* (Ac-228)	Skeleton* (Ac-228)	Liver* (Ac-228)
40	1.9E-2	5.5E-6	2.0E-4	2.5E-4	7.8E-6	1.8E-2	2.7E-4
41	1.9E-2	5.4E-6	2.0E-4	2.4E-4	7.7E-6	1.8E-2	2.6E-4
42	1.9E-2	5.3E-6	1.9E-4	2.4E-4	7.7E-6	1.8E-2	2.6E-4
43	1.8E-2	5.2E-6	1.9E-4	2.3E-4	7.7E-6	1.7E-2	2.6E-4
44	1.8E-2	5.1E-6	1.9E-4	2.3E-4	7.7E-6	1.7E-2	2.6E-4
45	1.8E-2	5.0E-6	1.8E-4	2.3E-4	7.7E-6	1.7E-2	2.6E-4
46	1.8E-2	4.9E-6	1.8E-4	2.2E-4	7.7E-6	1.7E-2	2.6E-4
47	1.8E-2	4.8E-6	1.8E-4	2.2E-4	7.7E-6	1.7E-2	2.6E-4
48	1.7E-2	4.7E-6	1.7E-4	2.1E-4	7.6E-6	1.6E-2	2.6E-4
49	1.7E-2	4.6E-6	1.7E-4	2.1E-4	7.6E-6	1.6E-2	2.5E-4
50	1.7E-2	4.6E-6	1.7E-4	2.1E-4	7.6E-6	1.6E-2	2.5E-4
51	1.7E-2	4.5E-6	1.7E-4	2.0E-4	7.6E-6	1.6E-2	2.5E-4
52	1.7E-2	4.4E-6	1.6E-4	2.0E-4	7.6E-6	1.6E-2	2.5E-4
53	1.7E-2	4.3E-6	1.6E-4	2.0E-4	7.6E-6	1.6E-2	2.5E-4
54	1.6E-2	4.2E-6	1.6E-4	1.9E-4	7.6E-6	1.5E-2	2.5E-4
55	1.6E-2	4.2E-6	1.5E-4	1.9E-4	7.6E-6	1.5E-2	2.5E-4
56	1.6E-2	4.1E-6	1.5E-4	1.9E-4	7.5E-6	1.5E-2	2.5E-4
57	1.6E-2	4.0E-6	1.5E-4	1.8E-4	7.5E-6	1.5E-2	2.5E-4
58	1.6E-2	4.0E-6	1.5E-4	1.8E-4	7.5E-6	1.5E-2	2.4E-4
59	1.6E-2	3.9E-6	1.4E-4	1.8E-4	7.5E-6	1.5E-2	2.4E-4
60	1.5E-2	3.8E-6	1.4E-4	1.8E-4	7.5E-6	1.5E-2	2.4E-4
61	1.5E-2	3.7E-6	1.4E-4	1.7E-4	7.5E-6	1.4E-2	2.4E-4
62	1.5E-2	3.7E-6	1.4E-4	1.7E-4	7.5E-6	1.4E-2	2.4E-4
63	1.5E-2	3.6E-6	1.3E-4	1.7E-4	7.5E-6	1.4E-2	2.4E-4
64	1.5E-2	3.5E-6	1.3E-4	1.6E-4	7.4E-6	1.4E-2	2.4E-4
65	1.5E-2	3.5E-6	1.3E-4	1.6E-4	7.4E-6	1.4E-2	2.4E-4
66	1.5E-2	3.4E-6	1.3E-4	1.6E-4	7.4E-6	1.4E-2	2.4E-4
67	1.5E-2	3.4E-6	1.2E-4	1.6E-4	7.4E-6	1.4E-2	2.4E-4
68	1.4E-2	3.3E-6	1.2E-4	1.5E-4	7.4E-6	1.3E-2	2.3E-4
69	1.4E-2	3.2E-6	1.2E-4	1.5E-4	7.4E-6	1.3E-2	2.3E-4
70	1.4E-2	3.2E-6	1.2E-4	1.5E-4	7.4E-6	1.3E-2	2.3E-4
71	1.4E-2	3.1E-6	1.2E-4	1.5E-4	7.4E-6	1.3E-2	2.3E-4
72	1.4E-2	3.1E-6	1.1E-4	1.4E-4	7.4E-6	1.3E-2	2.3E-4
73	1.4E-2	3.0E-6	1.1E-4	1.4E-4	7.4E-6	1.3E-2	2.3E-4
74	1.4E-2	3.0E-6	1.1E-4	1.4E-4	7.3E-6	1.3E-2	2.3E-4
75	1.4E-2	2.9E-6	1.1E-4	1.4E-4	7.3E-6	1.3E-2	2.3E-4
76	1.3E-2	2.9E-6	1.1E-4	1.3E-4	7.3E-6	1.3E-2	2.3E-4
77	1.3E-2	2.8E-6	1.0E-4	1.3E-4	7.3E-6	1.2E-2	2.3E-4
78	1.3E-2	2.8E-6	1.0E-4	1.3E-4	7.3E-6	1.2E-2	2.3E-4
79	1.3E-2	2.7E-6	1.0E-4	1.3E-4	7.3E-6	1.2E-2	2.2E-4
80	1.3E-2	2.7E-6	9.8E-5	1.3E-4	7.3E-6	1.2E-2	2.2E-4
81	1.3E-2	2.6E-6	9.6E-5	1.2E-4	7.3E-6	1.2E-2	2.2E-4
82	1.3E-2	2.6E-6	9.5E-5	1.2E-4	7.3E-6	1.2E-2	2.2E-4
83	1.3E-2	2.5E-6	9.3E-5	1.2E-4	7.3E-6	1.2E-2	2.2E-4
84	1.3E-2	2.5E-6	9.1E-5	1.2E-4	7.2E-6	1.2E-2	2.2E-4
85	1.2E-2	2.4E-6	9.0E-5	1.2E-4	7.2E-6	1.2E-2	2.2E-4
86	1.2E-2	2.4E-6	8.8E-5	1.1E-4	7.2E-6	1.2E-2	2.2E-4
87	1.2E-2	2.3E-6	8.7E-5	1.1E-4	7.2E-6	1.1E-2	2.2E-4
88	1.2E-2	2.3E-6	8.5E-5	1.1E-4	7.2E-6	1.1E-2	2.2E-4
89	1.2E-2	2.3E-6	8.4E-5	1.1E-4	7.2E-6	1.1E-2	2.2E-4
90	1.2E-2	2.2E-6	8.2E-5	1.1E-4	7.2E-6	1.1E-2	2.2E-4
91	1.2E-2	2.2E-6	8.1E-5	1.1E-4	7.2E-6	1.1E-2	2.2E-4
92	1.2E-2	2.1E-6	7.9E-5	1.0E-4	7.2E-6	1.1E-2	2.2E-4
93	1.2E-2	2.1E-6	7.8E-5	1.0E-4	7.2E-6	1.1E-2	2.1E-4
94	1.2E-2	2.1E-6	7.6E-5	1.0E-4	7.2E-6	1.1E-2	2.1E-4
95	1.2E-2	2.0E-6	7.5E-5	1.0E-4	7.2E-6	1.1E-2	2.1E-4
96	1.2E-2	2.0E-6	7.4E-5	9.8E-5	7.1E-6	1.1E-2	2.1E-4
97	1.1E-2	2.0E-6	7.2E-5	9.7E-5	7.1E-6	1.1E-2	2.1E-4
98	1.1E-2	1.9E-6	7.1E-5	9.5E-5	7.1E-6	1.1E-2	2.1E-4
99	1.1E-2	1.9E-6	7.0E-5	9.4E-5	7.1E-6	1.0E-2	2.1E-4
100	1.1E-2	1.9E-6	6.9E-5	9.2E-5	7.1E-6	1.0E-2	2.1E-4
110	1.1E-2	1.6E-6	5.8E-5	8.0E-5	7.0E-6	9.7E-3	2.0E-4
120	1.0E-2	1.3E-6	4.8E-5	6.9E-5	7.0E-6	9.2E-3	2.0E-4
130	9.5E-3	1.1E-6	4.1E-5	6.0E-5	6.9E-6	8.7E-3	1.9E-4
140	9.1E-3	9.3E-7	3.4E-5	5.3E-5	6.8E-6	8.3E-3	1.9E-4
150	8.7E-3	7.8E-7	2.9E-5	4.6E-5	6.8E-6	8.0E-3	1.8E-4
160	8.4E-3	6.6E-7	2.4E-5	4.1E-5	6.7E-6	7.7E-3	1.8E-4
170	8.2E-3	5.6E-7	2.1E-5	3.7E-5	6.7E-6	7.5E-3	1.8E-4
180	8.0E-3	4.8E-7	1.8E-5	3.3E-5	6.6E-6	7.3E-3	1.7E-4
190	7.8E-3	4.1E-7	1.5E-5	3.0E-5	6.6E-6	7.1E-3	1.7E-4
200	7.6E-3	3.5E-7	1.3E-5	2.7E-5	6.5E-6	6.9E-3	1.7E-4
210	7.5E-3	3.0E-7	1.1E-5	2.5E-5	6.4E-6	6.8E-3	1.6E-4
220	7.3E-3	2.6E-7	9.5E-6	2.4E-5	6.4E-6	6.7E-3	1.6E-4
230	7.2E-3	2.3E-7	8.3E-6	2.2E-5	6.4E-6	6.6E-3	1.6E-4
240	7.1E-3	2.0E-7	7.2E-6	2.1E-5	6.3E-6	6.5E-3	1.6E-4
250	7.0E-3	1.7E-7	6.4E-6	2.0E-5	6.3E-6	6.4E-3	1.5E-4
260	6.9E-3	1.5E-7	5.6E-6	1.9E-5	6.2E-6	6.3E-3	1.5E-4
270	6.9E-3	1.4E-7	5.0E-6	1.8E-5	6.2E-6	6.2E-3	1.5E-4
280	6.8E-3	1.2E-7	4.5E-6	1.7E-5	6.1E-6	6.2E-3	1.5E-4
290	6.7E-3	1.1E-7	4.1E-6	1.7E-5	6.1E-6	6.1E-3	1.4E-4
300	6.7E-3	1.0E-7	3.7E-6	1.6E-5	6.0E-6	6.0E-3	1.4E-4
310	6.6E-3	9.4E-8	3.4E-6	1.6E-5	6.0E-6	6.0E-3	1.4E-4
320	6.5E-3	8.7E-8	3.2E-6	1.5E-5	6.0E-6	5.9E-3	1.4E-4
330	6.5E-3	8.2E-8	3.0E-6	1.5E-5	5.9E-6	5.9E-3	1.4E-4
340	6.4E-3	7.7E-8	2.8E-6	1.5E-5	5.9E-6	5.9E-3	1.3E-4
350	6.4E-3	7.3E-8	2.6E-6	1.5E-5	5.8E-6	5.8E-3	1.3E-4
360	6.3E-3	6.9E-8	2.5E-6	1.4E-5	5.8E-6	5.8E-3	1.3E-4
365	6.3E-3	6.8E-8	2.4E-6	1.4E-5	5.8E-6	5.7E-3	1.3E-4
370	6.3E-3	6.6E-8	2.4E-6	1.4E-5	5.7E-6	5.7E-3	1.3E-4
380	6.3E-3	6.4E-8	2.3E-6	1.4E-5	5.7E-6	5.7E-3	1.3E-4
390	6.2E-3	6.1E-8	2.2E-6	1.4E-5	5.7E-6	5.7E-3	1.3E-4
400	6.2E-3	5.9E-8	2.1E-6	1.4E-5	5.6E-6	5.6E-3	1.2E-4
410	6.1E-3	5.8E-8	2.1E-6	1.3E-5	5.6E-6	5.6E-3	1.2E-4
420	6.1E-3	5.6E-8	2.0E-6	1.3E-5	5.5E-6	5.5E-3	1.2E-4
430	6.0E-3	5.5E-8	2.0E-6	1.3E-5	5.5E-6	5.5E-3	1.2E-4
440	6.0E-3	5.4E-8	1.9E-6	1.3E-5	5.5E-6	5.5E-3	1.2E-4
450	6.0E-3	5.3E-8	1.9E-6	1.3E-5	5.4E-6	5.4E-3	1.2E-4
460	5.9E-3	5.2E-8	1.9E-6	1.3E-5	5.4E-6	5.4E-3	1.1E-4
470	5.9E-3	5.1E-8	1.8E-6	1.3E-5	5.4E-6	5.4E-3	1.1E-4
480	5.8E-3	5.0E-8	1.8E-6	1.3E-5	5.3E-6	5.3E-3	1.1E-4
490	5.8E-3	5.0E-8	1.8E-6	1.2E-5	5.3E-6	5.3E-3	1.1E-4
500	5.8E-3	4.9E-8	1.8E-6	1.2E-5	5.2E-6	5.3E-3	1.1E-4
510	5.7E-3	4.8E-8	1.7E-6	1.2E-5	5.2E-6	5.2E-3	1.1E-4
520	5.7E-3	4.8E-8	1.7E-6	1.2E-5	5.2E-6	5.2E-3	1.1E-4
530	5.7E-3	4.7E-8	1.7E-6	1.2E-5	5.1E-6	5.2E-3	1.0E-4
540	5.6E-3	4.7E-8	1.7E-6	1.2E-5	5.1E-6	5.1E-3	1.0E-4
550	5.6E-3	4.6E-8	1.7E-6	1.2E-5	5.1E-6	5.1E-3	1.0E-4
560	5.6E-3	4.6E-8	1.7E-6	1.2E-5	5.0E-6	5.1E-3	1.0E-4
570	5.5E-3	4.5E-8	1.6E-6	1.2E-5	5.0E-6	5.0E-3	9.9E-5
580	5.5E-3	4.5E-8	1.6E-6	1.2E-5	5.0E-6	5.0E-3	9.7E-5
590	5.5E-3	4.5E-8	1.6E-6	1.2E-5	4.9E-6	5.0E-3	9.6E-5
600	5.4E-3	4.4E-8	1.6E-6	1.1E-5	4.9E-6	5.0E-3	9.5E-5
610	5.4E-3	4.4E-8	1.6E-6	1.1E-5	4.9E-6	4.9E-3	9.4E-5
620	5.4E-3	4.3E-8	1.6E-6	1.1E-5	4.8E-6	4.9E-3	9.3E-5
630	5.3E-3	4.3E-8	1.5E-6	1.1E-5	4.8E-6	4.9E-3	9.1E-5
640	5.3E-3	4.3E-8	1.5E-6	1.1E-5	4.8E-6	4.8E-3	9.0E-5
650	5.3E-3	4.2E-8	1.5E-6	1.1E-5	4.7E-6	4.8E-3	8.9E-5
660	5.2E-3	4.2E-8	1.5E-6	1.1E-5	4.7E-6	4.8E-3	8.8E-5
670	5.2E-3	4.2E-8	1.5E-6	1.1E-5	4.7E-6	4.7E-3	8.7E-5
680	5.2E-3	4.1E-8	1.5E-6	1.1E-5	4.6E-6	4.7E-3	8.6E-5
690	5.1E-3	4.1E-8	1.5E-6	1.1E-5	4.6E-6	4.7E-3	8.5E-5
700	5.1E-3	4.1E-8	1.5E-6	1.1E-5	4.6E-6	4.7E-3	8.4E-5
710	5.1E-3	4.0E-8	1.4E-6	1.1E-5	4.5E-6	4.6E-3	8.3E-5
720	5.0E-3	4.0E-8	1.4E-6	1.1E-5	4.5E-6	4.6E-3	8.2E-5
730	5.0E-3	4.0E-8	1.4E-6	1.0E-5	4.5E-6	4.6E-3	8.1E-5
740	5.0E-3	3.9E-8	1.4E-6	1.0E-5	4.4E-6	4.5E-3	8.0E-5
750	4.9E-3	3.9E-8	1.4E-6	1.0E-5	4.4E-6	4.5E-3	7.9E-5
760	4.9E-3	3.9E-8	1.4E-6	1.0E-5	4.4E-6	4.5E-3	7.8E-5
770	4.9E-3	3.8E-8	1.4E-6	1.0E-5	4.3E-6	4.5E-3	7.7E-5
780	4.8E-3	3.8E-8	1.4E-6	1.0E-5	4.3E-6	4.4E-3	7.6E-5
790	4.8E-3	3.8E-8	1.4E-6	1.0E-5	4.3E-6	4.4E-3	7.5E-5
800	4.8E-3	3.7E-8	1.3E-6	9.9E-6	4.3E-6	4.4E-3	7.5E-5
810	4.8E-3	3.7E-8	1.3E-6	9.9E-6	4.2E-6	4.4E-3	7.4E-5
820	4.7E-3	3.7E-8	1.3E-6	9.8E-6	4.2E-6	4.3E-3	7.3E-5
830	4.7E-3	3.7E-8	1.3E-6	9.7E-6	4.2E-6	4.3E-3	7.2E-5
840	4.7E-3	3.6E-8	1.3E-6	9.7E-6	4.1E-6	4.3E-3	7.1E-5
850	4.6E-3	3.6E-8	1.3E-6	9.6E-6	4.1E-6	4.3E-3	7.0E-5
860	4.6E-3	3.6E-8	1.3E-6	9.5E-6	4.1E-6	4.2E-3	7.0E-5
870	4.6E-3	3.5E-8	1.3E-6	9.4E-6	4.0E-6	4.2E-3	6.9E-5
880	4.6E-3	3.5E-8	1.3E-6	9.4E-6	4.0E-6	4.2E-3	6.8E-5
890	4.5E-3	3.5E-8	1.3E-6	9.3E-6	4.0E-6	4.2E-3	6.7E-5
900	4.5E-3	3.5E-8	1.2E-6	9.2E-6	4.0E-6	4.1E-3	6.7E-5
910	4.5E-3	3.4E-8	1.2E-6	9.2E-6	3.9E-6	4.1E-3	6.6E-5
920	4.4E-3	3.4E-8	1.2E-6	9.1E-6	3.9E-6	4.1E-3	6.5E-5
930	4.4E-3	3.4E-8	1.2E-6	9.1E-6	3.9E-6	4.1E-3	6.4E-5
940	4.4E-3	3.3E-8	1.2E-6	9.0E-6	3.9E-6	4.0E-3	6.4E-5
950	4.4E-3	3.3E-8	1.2E-6	8.9E-6	3.8E-6	4.0E-3	6.3E-5
960	4.3E-3	3.3E-8	1.2E-6	8.9E-6	3.8E-6	4.0E-3	6.2E-5
970	4.3E-3	3.3E-8	1.2E-6	8.8E-6	3.8E-6	4.0E-3	6.2E-5
980	4.3E-3	3.2E-8	1.2E-6	8.7E-6	3.7E-6	3.9E-3	6.1E-5
990	4.3E-3	3.2E-8	1.2E-6	8.7E-6	3.7E-6	3.9E-3	6.0E-5
1000	4.2E-3	3.2E-8	1.1E-6	8.6E-6	3.7E-6	3.9E-3	6.0E-5
1010	4.2E-3	3.2E-8	1.1E-6	8.5E-6	3.7E-6	3.9E-3	5.9E-5
1020	4.2E-3	3.1E-8	1.1E-6	8.5E-6	3.6E-6	3.8E-3	5.8E-5
1030	4.2E-3	3.1E-8	1.1E-6	8.4E-6	3.6E-6	3.8E-3	5.8E-5
1040	4.1E-3	3.1E-8	1.1E-6	8.4E-6	3.6E-6	3.8E-3	5.7E-5
1050	4.1E-3	3.1E-8	1.1E-6	8.3E-6	3.6E-6	3.8E-3	5.7E-5
1060	4.1E-3	3.0E-8	1.1E-6	8.2E-6	3.5E-6	3.8E-3	5.6E-5
1070	4.1E-3	3.0E-8	1.1E-6	8.2E-6	3.5E-6	3.7E-3	5.6E-5
1080	4.0E-3	3.0E-8	1.1E-6	8.1E-6	3.5E-6	3.7E-3	5.5E-5
1090	4.0E-3	3.0E-8	1.1E-6	8.1E-6	3.5E-6	3.7E-3	5.4E-5
1095	4.0E-3	3.0E-8	1.1E-6	8.0E-6	3.5E-6	3.7E-3	5.4E-5
1100	4.0E-3	3.0E-8	1.1E-6	8.0E-6	3.4E-6	3.7E-3	5.4E-5
1200	3.7E-3	2.7E-8	9.8E-7	7.5E-6	3.2E-6	3.5E-3	4.9E-5
1300	3.5E-3	2.5E-8	9.1E-7	7.0E-6	3.0E-6	3.3E-3	4.4E-5
1400	3.3E-3	2.3E-8	8.4E-7	6.5E-6	2.8E-6	3.1E-3	4.0E-5
1500	3.1E-3	2.2E-8	7.8E-7	6.0E-6	2.6E-6	2.9E-3	3.7E-5
1600	3.0E-3	2.0E-8	7.3E-7	5.6E-6	2.4E-6	2.7E-3	3.4E-5
1700	2.8E-3	1.9E-8	6.7E-7	5.2E-6	2.3E-6	2.6E-3	3.1E-5
1800	2.6E-3	1.7E-8	6.3E-7	4.9E-6	2.1E-6	2.5E-3	2.8E-5
1900	2.5E-3	1.6E-8	5.8E-7	4.5E-6	2.0E-6	2.3E-3	2.6E-5
2000	2.4E-3	1.5E-8	5.4E-7	4.2E-6	1.8E-6	2.2E-3	2.4E-5
2100	2.2E-3	1.4E-8	5.0E-7	4.0E-6	1.7E-6	2.1E-3	2.2E-5
2200	2.1E-3	1.3E-8	4.7E-7	3.7E-6	1.6E-6	2.0E-3	2.1E-5
2300	2.0E-3	1.2E-8	4.4E-7	3.4E-6	1.5E-6	1.9E-3	1.9E-5
2400	1.9E-3	1.1E-8	4.1E-7	3.2E-6	1.4E-6	1.8E-3	1.8E-5
2500	1.8E-3	1.0E-8	3.8E-7	3.0E-6	1.3E-6	1.7E-3	1.6E-5
2600	1.7E-3	9.8E-9	3.5E-7	2.8E-6	1.2E-6	1.6E-3	1.5E-5
2700	1.6E-3	9.1E-9	3.3E-7	2.6E-6	1.1E-6	1.5E-3	1.4E-5
2800	1.5E-3	8.5E-9	3.1E-7	2.4E-6	1.0E-6	1.4E-3	1.3E-5
2900	1.4E-3	7.9E-9	2.9E-7	2.3E-6	9.8E-7	1.4E-3	1.2E-5
3000	1.4E-3	7.4E-9	2.7E-7	2.1E-6	9.1E-7	1.3E-3	1.1E-5
3100	1.3E-3	6.9E-9	2.5E-7	2.0E-6	8.5E-7	1.2E-3	1.1E-5
3200	1.2E-3	6.4E-9	2.3E-7	1.8E-6	7.9E-7	1.2E-3	9.8E-6
3300	1.2E-3	6.0E-9	2.2E-7	1.7E-6	7.4E-7	1.1E-3	9.2E-6
3400	1.1E-3	5.6E-9	2.0E-7	1.6E-6	6.9E-7	1.0E-3	8.5E-6
3500	1.0E-3	5.3E-9	1.9E-7	1.5E-6	6.4E-7	9.9E-4	8.0E-6
3600	9.9E-4	4.9E-9	1.8E-7	1.4E-6	6.0E-7	9.4E-4	7.4E-6
3650	9.7E-4	4.8E-9	1.7E-7	1.3E-6	5.8E-7	9.2E-4	7.1E-6
4000	8.1E-4	3.8E-9	1.4E-7	1.0E-6	4.5E-7	7.7E-4	5.6E-6
5000	5.0E-4	2.0E-9	7.2E-8	5.2E-7	2.2E-7	4.8E-4	2.8E-6
6000	3.1E-4	1.1E-9	3.9E-8	2.7E-7	1.1E-7	3.0E-4	1.4E-6
7000	2.0E-4	6.2E-10	2.2E-8	1.4E-7	5.6E-8	1.9E-4	6.9E-7
8000	1.3E-4	3.6E-10	1.3E-8	7.0E-8	2.8E-8	1.3E-4	3.4E-7
9000	8.3E-5	2.2E-10	7.9E-9	3.6E-8	1.4E-8	8.2E-5	1.7E-7
10000	5.4E-5	1.4E-10	4.9E-9	1.9E-8	7.0E-9	5.4E-5	8.8E-8
11000	3.6E-5	-	3.1E-9	1.1E-8	3.5E-9	3.5E-5	4.5E-8
12000	2.3E-5	-	2.0E-9	5.8E-9	1.8E-9	2.3E-5	2.3E-8
13000	1.5E-5	-	1.3E-9	3.3E-9	9.2E-10	1.5E-5	1.2E-8
14000	1.0E-5	-	8.3E-10	1.9E-9	4.8E-10	1.0E-5	6.4E-9
15000	6.7E-6	-	5.4E-10	1.1E-9	2.5E-10	6.7E-6	3.4E-9
