Radionuclide	Te-129m
Route of Intake	Inhalation
Material	Gas or vapour Type F, Unspecified gas or vapour , fA=0.3
AMTD/AMAD, µm	-

Content in an Organ or Excreta Sample per Intake (Reference Bioassay Functions m(t)), Bq per Bq
Time, days	Whole Body	Urine (24-hour sample)	Faeces (24-hour sample)	Alimentary Tract*	Lungs*	Thyroid*	Skeleton*	Liver*
34	4.7E-2	1.0E-3	4.5E-4	1.4E-3	1.1E-3	2.8E-4	2.1E-2	9.2E-3
35	4.4E-2	9.6E-4	4.2E-4	1.3E-3	1.0E-3	2.6E-4	2.1E-2	8.6E-3
36	4.2E-2	9.0E-4	3.9E-4	1.2E-3	9.5E-4	2.4E-4	2.0E-2	8.0E-3
37	4.0E-2	8.4E-4	3.7E-4	1.1E-3	8.8E-4	2.3E-4	2.0E-2	7.5E-3
38	3.8E-2	7.9E-4	3.4E-4	1.1E-3	8.2E-4	2.1E-4	1.9E-2	7.0E-3
39	3.6E-2	7.4E-4	3.2E-4	9.9E-4	7.7E-4	2.0E-4	1.8E-2	6.5E-3
40	3.5E-2	7.0E-4	3.0E-4	9.2E-4	7.2E-4	1.8E-4	1.8E-2	6.0E-3
41	3.3E-2	6.6E-4	2.8E-4	8.6E-4	6.7E-4	1.7E-4	1.7E-2	5.6E-3
42	3.1E-2	6.2E-4	2.6E-4	8.0E-4	6.3E-4	1.6E-4	1.7E-2	5.3E-3
43	3.0E-2	5.8E-4	2.4E-4	7.5E-4	5.8E-4	1.5E-4	1.6E-2	4.9E-3
44	2.9E-2	5.5E-4	2.2E-4	7.0E-4	5.5E-4	1.4E-4	1.6E-2	4.6E-3
45	2.7E-2	5.1E-4	2.1E-4	6.5E-4	5.1E-4	1.3E-4	1.5E-2	4.3E-3
46	2.6E-2	4.8E-4	2.0E-4	6.1E-4	4.8E-4	1.2E-4	1.5E-2	4.0E-3
47	2.5E-2	4.6E-4	1.8E-4	5.7E-4	4.5E-4	1.1E-4	1.5E-2	3.7E-3
48	2.4E-2	4.3E-4	1.7E-4	5.3E-4	4.2E-4	1.1E-4	1.4E-2	3.5E-3
49	2.3E-2	4.0E-4	1.6E-4	5.0E-4	3.9E-4	9.9E-5	1.4E-2	3.3E-3
50	2.2E-2	3.8E-4	1.5E-4	4.6E-4	3.6E-4	9.3E-5	1.3E-2	3.0E-3
51	2.1E-2	3.6E-4	1.4E-4	4.3E-4	3.4E-4	8.7E-5	1.3E-2	2.8E-3
52	2.0E-2	3.4E-4	1.3E-4	4.1E-4	3.2E-4	8.1E-5	1.3E-2	2.7E-3
53	1.9E-2	3.2E-4	1.2E-4	3.8E-4	3.0E-4	7.6E-5	1.2E-2	2.5E-3
54	1.8E-2	3.0E-4	1.1E-4	3.6E-4	2.8E-4	7.1E-5	1.2E-2	2.3E-3
55	1.7E-2	2.9E-4	1.1E-4	3.3E-4	2.6E-4	6.6E-5	1.1E-2	2.2E-3
56	1.7E-2	2.7E-4	9.9E-5	3.1E-4	2.5E-4	6.2E-5	1.1E-2	2.0E-3
57	1.6E-2	2.5E-4	9.2E-5	2.9E-4	2.3E-4	5.8E-5	1.1E-2	1.9E-3
58	1.5E-2	2.4E-4	8.6E-5	2.7E-4	2.2E-4	5.4E-5	1.0E-2	1.8E-3
59	1.5E-2	2.3E-4	8.1E-5	2.6E-4	2.0E-4	5.1E-5	1.0E-2	1.7E-3
60	1.4E-2	2.2E-4	7.5E-5	2.4E-4	1.9E-4	4.7E-5	9.8E-3	1.6E-3
61	1.4E-2	2.0E-4	7.1E-5	2.2E-4	1.8E-4	4.4E-5	9.5E-3	1.5E-3
62	1.3E-2	1.9E-4	6.6E-5	2.1E-4	1.7E-4	4.2E-5	9.3E-3	1.4E-3
63	1.3E-2	1.8E-4	6.2E-5	2.0E-4	1.6E-4	3.9E-5	9.0E-3	1.3E-3
64	1.2E-2	1.7E-4	5.8E-5	1.9E-4	1.5E-4	3.7E-5	8.7E-3	1.2E-3
65	1.2E-2	1.7E-4	5.4E-5	1.7E-4	1.4E-4	3.4E-5	8.5E-3	1.1E-3
66	1.1E-2	1.6E-4	5.1E-5	1.6E-4	1.3E-4	3.2E-5	8.2E-3	1.1E-3
67	1.1E-2	1.5E-4	4.8E-5	1.5E-4	1.2E-4	3.0E-5	8.0E-3	9.9E-4
68	1.0E-2	1.4E-4	4.5E-5	1.4E-4	1.2E-4	2.8E-5	7.7E-3	9.3E-4
69	9.9E-3	1.3E-4	4.2E-5	1.4E-4	1.1E-4	2.7E-5	7.5E-3	8.7E-4
70	9.6E-3	1.3E-4	3.9E-5	1.3E-4	1.0E-4	2.5E-5	7.3E-3	8.2E-4
71	9.2E-3	1.2E-4	3.7E-5	1.2E-4	9.7E-5	2.3E-5	7.1E-3	7.7E-4
72	8.9E-3	1.2E-4	3.5E-5	1.1E-4	9.1E-5	2.2E-5	6.8E-3	7.3E-4
73	8.5E-3	1.1E-4	3.3E-5	1.1E-4	8.6E-5	2.1E-5	6.6E-3	6.8E-4
74	8.2E-3	1.1E-4	3.1E-5	1.0E-4	8.1E-5	1.9E-5	6.4E-3	6.4E-4
75	7.9E-3	1.0E-4	2.9E-5	9.4E-5	7.6E-5	1.8E-5	6.2E-3	6.0E-4
76	7.6E-3	9.5E-5	2.7E-5	8.8E-5	7.2E-5	1.7E-5	6.1E-3	5.7E-4
77	7.4E-3	9.1E-5	2.6E-5	8.3E-5	6.8E-5	1.6E-5	5.9E-3	5.4E-4
78	7.1E-3	8.7E-5	2.4E-5	7.9E-5	6.4E-5	1.5E-5	5.7E-3	5.0E-4
79	6.9E-3	8.3E-5	2.3E-5	7.4E-5	6.1E-5	1.4E-5	5.5E-3	4.8E-4
80	6.6E-3	7.9E-5	2.1E-5	7.0E-5	5.7E-5	1.4E-5	5.4E-3	4.5E-4
81	6.4E-3	7.6E-5	2.0E-5	6.6E-5	5.4E-5	1.3E-5	5.2E-3	4.2E-4
82	6.2E-3	7.2E-5	1.9E-5	6.2E-5	5.1E-5	1.2E-5	5.0E-3	4.0E-4
83	6.0E-3	6.9E-5	1.8E-5	5.9E-5	4.9E-5	1.1E-5	4.9E-3	3.8E-4
84	5.8E-3	6.6E-5	1.7E-5	5.6E-5	4.6E-5	1.1E-5	4.8E-3	3.6E-4
85	5.6E-3	6.3E-5	1.6E-5	5.3E-5	4.4E-5	1.0E-5	4.6E-3	3.4E-4
86	5.4E-3	6.0E-5	1.5E-5	5.0E-5	4.1E-5	9.6E-6	4.5E-3	3.2E-4
87	5.2E-3	5.8E-5	1.4E-5	4.7E-5	3.9E-5	9.1E-6	4.3E-3	3.0E-4
88	5.0E-3	5.5E-5	1.3E-5	4.5E-5	3.7E-5	8.6E-6	4.2E-3	2.8E-4
89	4.8E-3	5.3E-5	1.3E-5	4.2E-5	3.5E-5	8.2E-6	4.1E-3	2.7E-4
90	4.7E-3	5.1E-5	1.2E-5	4.0E-5	3.4E-5	7.7E-6	4.0E-3	2.6E-4
91	4.5E-3	4.9E-5	1.1E-5	3.8E-5	3.2E-5	7.3E-6	3.8E-3	2.4E-4
92	4.4E-3	4.7E-5	1.1E-5	3.6E-5	3.0E-5	6.9E-6	3.7E-3	2.3E-4
93	4.2E-3	4.5E-5	1.0E-5	3.4E-5	2.9E-5	6.6E-6	3.6E-3	2.2E-4
94	4.1E-3	4.3E-5	9.6E-6	3.3E-5	2.7E-5	6.2E-6	3.5E-3	2.1E-4
95	4.0E-3	4.1E-5	9.1E-6	3.1E-5	2.6E-5	5.9E-6	3.4E-3	2.0E-4
96	3.8E-3	4.0E-5	8.7E-6	2.9E-5	2.5E-5	5.6E-6	3.3E-3	1.9E-4
97	3.7E-3	3.8E-5	8.2E-6	2.8E-5	2.4E-5	5.3E-6	3.2E-3	1.8E-4
98	3.6E-3	3.7E-5	7.8E-6	2.7E-5	2.3E-5	5.1E-6	3.1E-3	1.7E-4
99	3.5E-3	3.5E-5	7.4E-6	2.5E-5	2.1E-5	4.8E-6	3.0E-3	1.6E-4
100	3.4E-3	3.4E-5	7.0E-6	2.4E-5	2.0E-5	4.6E-6	2.9E-3	1.5E-4
110	2.4E-3	2.3E-5	4.3E-6	1.5E-5	1.3E-5	2.8E-6	2.2E-3	9.4E-5
120	1.8E-3	1.6E-5	2.7E-6	9.8E-6	8.6E-6	1.8E-6	1.6E-3	6.1E-5
130	1.3E-3	1.1E-5	1.8E-6	6.5E-6	5.8E-6	1.2E-6	1.2E-3	4.0E-5
140	9.6E-4	8.0E-6	1.2E-6	4.5E-6	4.0E-6	8.2E-7	8.8E-4	2.8E-5
150	7.2E-4	5.7E-6	8.5E-7	3.1E-6	2.8E-6	5.7E-7	6.6E-4	1.9E-5
160	5.3E-4	4.1E-6	6.0E-7	2.2E-6	2.0E-6	4.0E-7	4.9E-4	1.3E-5
170	4.0E-4	3.0E-6	4.2E-7	1.6E-6	1.4E-6	2.9E-7	3.7E-4	9.6E-6
180	3.0E-4	2.2E-6	3.0E-7	1.1E-6	1.0E-6	2.1E-7	2.8E-4	6.9E-6
190	2.2E-4	1.6E-6	2.2E-7	8.2E-7	7.4E-7	1.5E-7	2.1E-4	5.0E-6
200	1.7E-4	1.1E-6	1.6E-7	5.9E-7	5.4E-7	1.1E-7	1.6E-4	3.6E-6
210	1.3E-4	8.2E-7	1.1E-7	4.3E-7	3.9E-7	7.7E-8	1.2E-4	2.6E-6
220	9.6E-5	6.0E-7	8.3E-8	3.1E-7	2.8E-7	5.6E-8	9.0E-5	1.9E-6
230	7.3E-5	4.4E-7	6.0E-8	2.2E-7	2.0E-7	4.1E-8	6.9E-5	1.4E-6
240	5.5E-5	3.2E-7	4.4E-8	1.6E-7	1.5E-7	3.0E-8	5.2E-5	9.9E-7
250	4.2E-5	2.3E-7	3.2E-8	1.2E-7	1.1E-7	2.2E-8	4.0E-5	7.2E-7
260	3.2E-5	1.7E-7	2.3E-8	8.6E-8	7.9E-8	1.6E-8	3.1E-5	5.2E-7
270	2.5E-5	1.2E-7	1.7E-8	6.3E-8	5.7E-8	1.1E-8	2.4E-5	3.8E-7
280	1.9E-5	8.9E-8	1.2E-8	4.6E-8	4.2E-8	8.3E-9	1.8E-5	2.8E-7
290	1.5E-5	6.5E-8	8.9E-9	3.3E-8	3.0E-8	6.0E-9	1.4E-5	2.0E-7
300	1.1E-5	4.7E-8	6.5E-9	2.4E-8	2.2E-8	4.4E-9	1.1E-5	1.5E-7
310	8.9E-6	3.4E-8	4.7E-9	1.8E-8	1.6E-8	3.2E-9	8.6E-6	1.1E-7
320	7.0E-6	2.5E-8	3.4E-9	1.3E-8	1.2E-8	2.3E-9	6.7E-6	7.8E-8
330	5.4E-6	1.8E-8	2.5E-9	9.4E-9	8.6E-9	1.7E-9	5.3E-6	5.7E-8
340	4.3E-6	1.3E-8	1.8E-9	6.9E-9	6.3E-9	1.2E-9	4.1E-6	4.2E-8
350	3.4E-6	9.8E-9	1.3E-9	5.0E-9	4.6E-9	9.1E-10	3.3E-6	3.0E-8
360	2.6E-6	7.2E-9	9.8E-10	3.7E-9	3.3E-9	6.6E-10	2.6E-6	2.2E-8
365	2.3E-6	6.2E-9	8.4E-10	3.1E-9	2.9E-9	5.7E-10	2.3E-6	1.9E-8
370	2.1E-6	5.3E-9	7.1E-10	2.7E-9	2.5E-9	4.9E-10	2.0E-6	1.6E-8
380	1.7E-6	3.9E-9	5.2E-10	2.0E-9	1.8E-9	3.6E-10	1.6E-6	1.2E-8
390	1.3E-6	2.8E-9	3.8E-10	1.4E-9	1.3E-9	2.6E-10	1.3E-6	8.8E-9
400	1.0E-6	2.1E-9	2.8E-10	1.1E-9	9.7E-10	1.9E-10	1.0E-6	6.4E-9
410	8.3E-7	1.5E-9	2.1E-10	7.8E-10	7.1E-10	1.4E-10	8.2E-7	4.7E-9
420	6.6E-7	1.1E-9	1.5E-10	5.7E-10	5.2E-10	1.0E-10	6.5E-7	3.5E-9
430	5.3E-7	8.4E-10	1.1E-10	4.2E-10	3.9E-10	-	5.2E-7	2.6E-9
440	4.2E-7	6.2E-10	-	3.1E-10	2.9E-10	-	4.2E-7	1.9E-9
450	3.4E-7	4.6E-10	-	2.3E-10	2.1E-10	-	3.3E-7	1.4E-9
460	2.7E-7	3.4E-10	-	1.7E-10	1.6E-10	-	2.7E-7	1.0E-9
470	2.2E-7	2.5E-10	-	1.3E-10	1.2E-10	-	2.2E-7	7.7E-10
480	1.7E-7	1.9E-10	-	-	-	-	1.7E-7	5.7E-10
490	1.4E-7	1.4E-10	-	-	-	-	1.4E-7	4.3E-10
500	1.1E-7	1.1E-10	-	-	-	-	1.1E-7	3.2E-10
510	9.1E-8	-	-	-	-	-	9.0E-8	2.4E-10
520	7.3E-8	-	-	-	-	-	7.3E-8	1.8E-10
530	5.9E-8	-	-	-	-	-	5.9E-8	1.3E-10
540	4.8E-8	-	-	-	-	-	4.7E-8	1.0E-10
550	3.9E-8	-	-	-	-	-	3.8E-8	-
560	3.1E-8	-	-	-	-	-	3.1E-8	-
570	2.5E-8	-	-	-	-	-	2.5E-8	-
580	2.0E-8	-	-	-	-	-	2.0E-8	-
590	1.6E-8	-	-	-	-	-	1.6E-8	-
600	1.3E-8	-	-	-	-	-	1.3E-8	-
610	1.1E-8	-	-	-	-	-	1.1E-8	-
620	8.7E-9	-	-	-	-	-	8.7E-9	-
630	7.0E-9	-	-	-	-	-	7.0E-9	-
640	5.7E-9	-	-	-	-	-	5.7E-9	-
650	4.6E-9	-	-	-	-	-	4.6E-9	-
660	3.7E-9	-	-	-	-	-	3.7E-9	-
670	3.0E-9	-	-	-	-	-	3.0E-9	-
680	2.5E-9	-	-	-	-	-	2.4E-9	-
690	2.0E-9	-	-	-	-	-	2.0E-9	-
700	1.6E-9	-	-	-	-	-	1.6E-9	-
710	1.3E-9	-	-	-	-	-	1.3E-9	-
720	1.1E-9	-	-	-	-	-	1.1E-9	-
730	8.6E-10	-	-	-	-	-	8.5E-10	-
740	6.9E-10	-	-	-	-	-	6.9E-10	-
750	5.6E-10	-	-	-	-	-	5.6E-10	-
760	4.6E-10	-	-	-	-	-	4.5E-10	-
770	3.7E-10	-	-	-	-	-	3.7E-10	-
780	3.0E-10	-	-	-	-	-	3.0E-10	-
790	2.4E-10	-	-	-	-	-	2.4E-10	-
800	2.0E-10	-	-	-	-	-	2.0E-10	-
810	1.6E-10	-	-	-	-	-	1.6E-10	-
820	1.3E-10	-	-	-	-	-	1.3E-10	-
830	1.0E-10	-	-	-	-	-	1.0E-10	-
